GISJOIN,YEAR,STUSAB,ANRCA,AIANHHA,RES_ONLYA,TRUSTA,AIANCC,RES_TRSTA,BLOCKA,BLCK_GRPA,TRACTA,CD101A,C_CITYA,CMSA,COUNTY,COUNTYA,CTY_SUBA,COUSUBCC,DIVISIONA,MSA_CMSAA,PLACEA,PLACECC,PLACEDC,PMSAA,REGIONA,STATE,STATEA,URBRURALA,URB_AREAA,CD103A,AREALAND,AREAWAT,ANPSADPI,FUNCSTAT,INTPTLAT,INTPTLNG,PSADC,ESA001
"G1100010009210312","1990","DC","99","9999","9999","9999","99","9","312","3","009210","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000020","0000000000","Block 312","S","+38925900","-076997727",,59
"G1100010009210401","1990","DC","99","9999","9999","9999","99","9","401","4","009210","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000170","0000000000","Block 401","S","+38926450","-077003574",,0
"G1100010009240201","1990","DC","99","9999","9999","9999","99","9","201","2","009240","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000185","0000000000","Block 201","S","+38922550","-076998459",,890
"G1100010009240202","1990","DC","99","9999","9999","9999","99","9","202","2","009240","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000017","0000000000","Block 202","S","+38925100","-076997732",,60
"G1100010009240203","1990","DC","99","9999","9999","9999","99","9","203","2","009240","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000005","0000000000","Block 203","S","+38925250","-076999333",,28
"G1100010009240204","1990","DC","99","9999","9999","9999","99","9","204","2","009240","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000014","0000000000","Block 204","S","+38924567","-077000069",,83
"G1100010009240205","1990","DC","99","9999","9999","9999","99","9","205","2","009240","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000022","0000000000","Block 205","S","+38923850","-076999972",,111
"G1100010009240401","1990","DC","99","9999","9999","9999","99","9","401","4","009240","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000038","0000000000","Block 401","S","+38924733","-077002253",,108
"G1100010009240402","1990","DC","99","9999","9999","9999","99","9","402","4","009240","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000017","0000000000","Block 402","S","+38923800","-077001774",,71
"G1100010009301101","1990","DC","99","9999","9999","9999","99","9","101","1","009301","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000018","0000000000","Block 101","S","+38934450","-076980974",,37
"G1100010009301102","1990","DC","99","9999","9999","9999","99","9","102","1","009301","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000016","0000000000","Block 102","S","+38934400","-076982622",,24
"G1100010009301103","1990","DC","99","9999","9999","9999","99","9","103","1","009301","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000017","0000000000","Block 103","S","+38934350","-076984227",,24
"G1100010009301104","1990","DC","99","9999","9999","9999","99","9","104","1","009301","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000015","0000000000","Block 104","S","+38933300","-076984146",,18
"G1100010009301105","1990","DC","99","9999","9999","9999","99","9","105","1","009301","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000015","0000000000","Block 105","S","+38933400","-076982552",,14
"G1100010009301106","1990","DC","99","9999","9999","9999","99","9","106","1","009301","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000016","0000000000","Block 106","S","+38933450","-076980927",,22
"G1100010009301107","1990","DC","99","9999","9999","9999","99","9","107","1","009301","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000016","0000000000","Block 107","S","+38932450","-076980785",,20
"G1100010009301108","1990","DC","99","9999","9999","9999","99","9","108","1","009301","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000016","0000000000","Block 108","S","+38932400","-076982474",,17
"G1100010009301109","1990","DC","99","9999","9999","9999","99","9","109","1","009301","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000015","0000000000","Block 109","S","+38932350","-076984099",,12
"G1100010009301110","1990","DC","99","9999","9999","9999","99","9","110","1","009301","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000018","0000000000","Block 110","S","+38931300","-076984045",,20
"G1100010009301111","1990","DC","99","9999","9999","9999","99","9","111","1","009301","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000017","0000000000","Block 111","S","+38931350","-076982374",,19
"G1100010009301112","1990","DC","99","9999","9999","9999","99","9","112","1","009301","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000019","0000000000","Block 112","S","+38931450","-076980679",,18
"G1100010009301113","1990","DC","99","9999","9999","9999","99","9","113","1","009301","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000015","0000000000","Block 113","S","+38930450","-076980618",,17
"G1100010009301114","1990","DC","99","9999","9999","9999","99","9","114","1","009301","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000013","0000000000","Block 114","S","+38930350","-076982224",,17
"G1100010009301115","1990","DC","99","9999","9999","9999","99","9","115","1","009301","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000016","0000000000","Block 115","S","+38930300","-076983871",,18
"G1100010009301201","1990","DC","99","9999","9999","9999","99","9","201","2","009301","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000018","0000000000","Block 201","S","+38929350","-076983726",,18
"G1100010009301202","1990","DC","99","9999","9999","9999","99","9","202","2","009301","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000020","0000000000","Block 202","S","+38929450","-076980610",,18
"G1100010009301203","1990","DC","99","9999","9999","9999","99","9","203","2","009301","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000013","0000000000","Block 203","S","+38929067","-076982083",,6
"G1100010009301204","1990","DC","99","9999","9999","9999","99","9","204","2","009301","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000008","0000000000","Block 204","S","+38928633","-076980399",,5
"G1100010009301205","1990","DC","99","9999","9999","9999","99","9","205","2","009301","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000017","0000000000","Block 205","S","+38928350","-076983677",,18
"G1100010009301206","1990","DC","99","9999","9999","9999","99","9","206","2","009301","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000014","0000000000","Block 206","S","+38928400","-076981999",,12
"G1100010009301207","1990","DC","99","9999","9999","9999","99","9","207","2","009301","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000013","0000000000","Block 207","S","+38927233","-076981910",,18
"G1100010009301208","1990","DC","99","9999","9999","9999","99","9","208","2","009301","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000004","0000000000","Block 208","S","+38927833","-076982277",,2
"G1100010009301209","1990","DC","99","9999","9999","9999","99","9","209","2","009301","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000018","0000000000","Block 209","S","+38927300","-076983576",,15
"G1100010009301210","1990","DC","99","9999","9999","9999","99","9","210","2","009301","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000006","0000000000","Block 210","S","+38928100","-076980357",,5
"G1100010009301211","1990","DC","99","9999","9999","9999","99","9","211","2","009301","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000015","0000000000","Block 211","S","+38927450","-076980276",,4
"G1100010009301214","1990","DC","99","9999","9999","9999","99","9","214","2","009301","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000019","0000000000","Block 214","S","+38926250","-076983510",,47
"G1100010009301301","1990","DC","99","9999","9999","9999","99","9","301","3","009301","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000010","0000000000","Block 301","S","+38925050","-076985383",,2
"G1100010009301302","1990","DC","99","9999","9999","9999","99","9","302","3","009301","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000020","0000000000","Block 302","S","+38926200","-076985299",,11
"G1100010009301303","1990","DC","99","9999","9999","9999","99","9","303","3","009301","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000004","0000000000","Block 303","S","+38925483","-076985699",,4
"G1100010009301308","1990","DC","99","9999","9999","9999","99","9","308","3","009301","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000018","0000000000","Block 308","S","+38927250","-076985374",,17
"G1100010009301310","1990","DC","99","9999","9999","9999","99","9","310","3","009301","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000024","0000000000","Block 310","S","+38928150","-076987626",,28
"G1100010009301311","1990","DC","99","9999","9999","9999","99","9","311","3","009301","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000018","0000000000","Block 311","S","+38928250","-076985472",,21
"G1100010009301312","1990","DC","99","9999","9999","9999","99","9","312","3","009301","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000017","0000000000","Block 312","S","+38929250","-076985552",,21
"G1100010009301313","1990","DC","99","9999","9999","9999","99","9","313","3","009301","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000021","0000000000","Block 313","S","+38929100","-076987671",,21
