OBJECTID,SSL,BLDG_NUM,CMPLX_NUM,AYB,YR_RMDL,EYB,ROOMS,BEDRM,BATHRM,HF_BATHRM,HEAT,HEAT_D,AC,FIREPLACES,SALEDATE,PRICE,QUALIFIED,SALE_NUM,LIVING_GBA,USECODE,LANDAREA,GIS_LAST_MOD_DTTM
1154,5925    2010,1,1747,1949,2006,1949,4,2,1,0,1,Forced Air,Y,0,2006-08-01T00:00:00.000Z,195000,Q,1,732,16,1496,2018-07-22T18:01:38.000Z
1155,5925    2011,1,1747,1949,2006,1949,3,1,1,0,1,Forced Air,Y,0,2006-08-04T00:00:00.000Z,174900,U,1,600,16,1250,2018-07-22T18:01:38.000Z
1156,5925    2012,1,1747,1949,2006,1949,4,2,1,0,1,Forced Air,Y,0,2006-09-11T00:00:00.000Z,200000,Q,1,702,16,1250,2018-07-22T18:01:38.000Z
1157,5925    2013,1,1747,1949,2006,1949,4,2,1,0,1,Forced Air,Y,0,2012-10-02T00:00:00.000Z,50000,U,1,732,16,1496,2018-07-22T18:01:38.000Z
1158,5925    2014,1,1747,1949,2006,1949,3,1,1,0,1,Forced Air,Y,0,2017-12-20T00:00:00.000Z,0,U,5,600,16,1250,2018-07-22T18:01:38.000Z
1159,5925    2015,1,1747,1949,2006,1949,4,2,1,0,1,Forced Air,Y,0,2007-05-24T00:00:00.000Z,197900,U,1,702,16,1474,2018-07-22T18:01:38.000Z
1160,5925    2016,1,1747,1949,2006,1949,4,2,1,0,1,Forced Air,Y,0,2009-09-14T00:00:00.000Z,133000,Q,1,723,16,1474,2018-07-22T18:01:38.000Z
1161,5673    2216,1,1280,1940,1975,1940,4,1,1,0,8,Ht Pump,Y,0,1900-01-01T00:00:00.000Z,,U,1,625,16,1175,2018-07-22T18:01:38.000Z
1162,5673    2217,1,1280,1940,1975,1940,4,1,1,0,8,Ht Pump,Y,0,2016-03-03T00:00:00.000Z,98000,Q,3,622,16,1175,2018-07-22T18:01:38.000Z
1163,5673    2218,1,1280,1940,1975,1940,4,1,1,0,8,Ht Pump,Y,0,1900-01-01T00:00:00.000Z,,U,1,624,16,1175,2018-07-22T18:01:38.000Z
1164,5673    2219,1,1280,1940,,1940,4,1,1,0,8,Ht Pump,Y,0,1900-01-01T00:00:00.000Z,,U,1,636,16,1175,2018-07-22T18:01:38.000Z
1165,5673    2220,1,1280,1940,1975,1940,4,1,1,0,8,Ht Pump,Y,1,1900-01-01T00:00:00.000Z,,U,1,644,16,1175,2018-07-22T18:01:38.000Z
1166,5673    2221,1,1280,1940,1975,1940,3,1,1,0,8,Ht Pump,Y,0,2008-05-22T00:00:00.000Z,0,U,1,585,16,1040,2018-07-22T18:01:38.000Z
1167,5673    2222,1,1280,1940,1975,1940,4,1,1,0,8,Ht Pump,Y,0,2009-08-17T00:00:00.000Z,89250,U,1,598,16,1040,2018-07-22T18:01:38.000Z
1168,5673    2223,1,1280,1940,1975,1940,4,1,1,0,8,Ht Pump,Y,0,2004-04-21T00:00:00.000Z,63000,Q,1,622,16,1092,2018-07-22T18:01:38.000Z
1169,5673    2224,1,1280,1940,1975,1940,4,1,1,0,8,Ht Pump,Y,0,1993-09-02T00:00:00.000Z,33400,U,1,643,16,1092,2018-07-22T18:01:38.000Z
1170,5673    2225,1,1280,1940,1975,1940,7,3,2,0,8,Ht Pump,Y,0,1900-01-01T00:00:00.000Z,,U,1,1767,16,2516,2018-07-22T18:01:38.000Z
1171,5673    2226,1,1280,1940,1975,1940,7,3,2,0,8,Ht Pump,Y,0,1900-01-01T00:00:00.000Z,,U,1,1763,16,2516,2018-07-22T18:01:38.000Z
1172,5673    2227,1,1280,1940,1975,1940,9,3,2,0,8,Ht Pump,Y,1,2004-08-19T00:00:00.000Z,125000,Q,1,1269,16,2516,2018-07-22T18:01:38.000Z
1173,5720    2001,1,1482,2002,,2002,3,1,1,0,1,Forced Air,Y,0,2001-07-06T00:00:00.000Z,52995,Q,1,614,16,790,2018-07-22T18:01:38.000Z
1174,5720    2002,1,1482,2002,,2002,4,2,1,0,1,Forced Air,Y,0,2018-06-25T00:00:00.000Z,22000,Q,5,764,16,988,2018-07-22T18:01:38.000Z
1175,5720    2003,1,1482,2002,,2002,3,1,1,0,1,Forced Air,Y,0,2017-07-20T00:00:00.000Z,25500,Q,3,607,16,790,2018-07-22T18:01:38.000Z
1176,5720    2004,1,1482,2002,,2002,2,0,1,0,1,Forced Air,Y,0,2017-05-08T00:00:00.000Z,7000,U,2,532,16,691,2018-07-22T18:01:38.000Z
1177,5720    2005,1,1482,2002,,2002,4,2,1,0,1,Forced Air,Y,0,2011-12-30T00:00:00.000Z,16000,U,1,792,16,988,2018-07-22T18:01:38.000Z
1178,5720    2006,1,1482,2002,,2002,3,1,1,0,1,Forced Air,Y,0,2018-06-28T00:00:00.000Z,27900,Q,3,635,16,790,2018-07-22T18:01:38.000Z
1179,5720    2007,1,1482,2002,,2002,3,1,1,0,1,Forced Air,Y,0,2003-08-21T00:00:00.000Z,0,U,1,635,16,790,2018-07-22T18:01:38.000Z
1180,5720    2008,1,1482,2002,,2002,3,1,1,0,1,Forced Air,Y,0,2018-06-26T00:00:00.000Z,45000,Q,4,540,16,691,2018-07-22T18:01:38.000Z
1181,5720    2009,1,1482,2002,,2002,4,2,1,0,1,Forced Air,Y,0,2012-01-31T00:00:00.000Z,31000,U,1,788,16,988,2018-07-22T18:01:38.000Z
1182,5720    2010,1,1482,2002,,2002,3,1,1,0,1,Forced Air,Y,0,2018-04-20T00:00:00.000Z,19000,Q,3,635,16,790,2018-07-22T18:01:38.000Z
1183,5720    2011,1,1482,2002,,2002,3,1,1,0,1,Forced Air,Y,0,2018-06-28T00:00:00.000Z,39901,Q,4,635,16,790,2018-07-22T18:01:38.000Z
1184,5720    2012,1,1482,2002,,2002,3,1,1,0,1,Forced Air,Y,0,2015-09-21T00:00:00.000Z,0,U,6,540,16,691,2018-07-22T18:01:38.000Z
1185,5720    2013,1,1482,2002,,2002,4,2,1,0,1,Forced Air,Y,0,2001-12-12T00:00:00.000Z,70995,Q,2,788,16,988,2018-07-22T18:01:38.000Z
1186,5720    2014,1,1482,2002,,2002,3,1,1,0,1,Forced Air,Y,0,2016-12-08T00:00:00.000Z,20000,U,2,635,16,790,2018-07-22T18:01:38.000Z
1187,5720    2015,1,1482,2002,,2002,3,1,1,0,1,Forced Air,Y,0,2016-12-08T00:00:00.000Z,15000,U,3,635,16,790,2018-07-22T18:01:38.000Z
1188,5720    2016,1,1482,2002,,2002,3,1,1,0,1,Forced Air,Y,0,2016-07-26T00:00:00.000Z,0,U,6,718,16,889,2018-07-22T18:01:38.000Z
1189,5720    2017,1,1482,2002,,2002,4,2,1,0,1,Forced Air,Y,0,2009-09-15T00:00:00.000Z,9020,U,1,804,16,1087,2018-07-22T18:01:38.000Z
1190,5720    2018,1,1482,2002,,2002,3,1,1,0,1,Forced Air,Y,0,2016-12-08T00:00:00.000Z,20000,U,2,642,16,790,2018-07-22T18:01:38.000Z
1191,5720    2019,1,1482,2002,,2002,3,1,1,0,1,Forced Air,Y,0,2001-07-05T00:00:00.000Z,51995,Q,1,611,16,790,2018-07-22T18:01:38.000Z
1192,5720    2020,1,1482,2002,,2002,4,2,1,0,1,Forced Air,Y,0,2001-06-07T00:00:00.000Z,69995,Q,1,685,16,889,2018-07-22T18:01:38.000Z
1193,5720    2021,1,1482,2002,,2002,4,2,1,0,1,Forced Air,Y,0,2001-10-16T00:00:00.000Z,66995,Q,1,825,16,1087,2018-07-22T18:01:38.000Z
1194,5720    2022,1,1482,2002,,2002,3,1,1,0,1,Forced Air,Y,0,2001-09-10T00:00:00.000Z,60995,Q,1,651,16,790,2018-07-22T18:01:38.000Z
1195,5720    2023,1,1482,2002,,2002,4,2,1,0,1,Forced Air,Y,0,2002-03-27T00:00:00.000Z,64995,Q,1,772,16,988,2018-07-22T18:01:38.000Z
1196,5720    2024,1,1482,2002,,2002,4,2,1,0,1,Forced Air,Y,0,2001-12-22T00:00:00.000Z,77995,Q,1,825,16,1087,2018-07-22T18:01:38.000Z
1197,5720    2025,1,1482,2002,,2002,4,2,1,0,1,Forced Air,Y,0,2001-08-07T00:00:00.000Z,0,U,1,825,16,1087,2018-07-22T18:01:38.000Z
1198,5720    2026,1,1482,2002,,2002,3,1,1,0,1,Forced Air,Y,0,2002-01-02T00:00:00.000Z,0,U,1,651,16,790,2018-07-22T18:01:38.000Z
1199,5720    2027,1,1482,2002,,2002,4,2,1,0,1,Forced Air,Y,0,2017-04-04T00:00:00.000Z,25500,U,5,772,16,988,2018-07-22T18:01:38.000Z
1200,5720    2028,1,1482,2002,,2002,4,2,1,0,1,Forced Air,Y,0,2017-04-10T00:00:00.000Z,20000,Q,5,825,16,1087,2018-07-22T18:01:38.000Z
1201,5720    2029,1,1482,2002,,2002,4,2,1,0,1,Forced Air,Y,0,2018-05-21T00:00:00.000Z,37500,U,2,825,16,1087,2018-07-22T18:01:38.000Z
1202,5720    2030,1,1482,2002,,2002,4,2,1,0,1,Forced Air,Y,0,2006-08-21T00:00:00.000Z,91960,Q,1,720,16,889,2018-07-22T18:01:38.000Z
1203,5720    2031,1,1482,2002,,2002,4,2,1,0,1,Forced Air,Y,0,2013-11-08T00:00:00.000Z,17500,U,1,800,16,1087,2018-07-22T18:01:38.000Z
1204,5720    2032,1,1482,2002,,2002,3,1,1,0,1,Forced Air,Y,0,2018-07-09T00:00:00.000Z,30000,Q,4,642,16,790,2018-07-22T18:01:38.000Z
1205,5720    2033,1,1482,2002,,2002,4,2,1,0,1,Forced Air,Y,0,2013-12-18T00:00:00.000Z,0,U,1,667,16,889,2018-07-22T18:01:38.000Z
1206,5720    2034,1,1482,2002,,2002,4,2,1,0,1,Forced Air,Y,0,2018-06-27T00:00:00.000Z,23000,Q,5,825,16,1087,2018-07-22T18:01:38.000Z
1207,5720    2035,1,1482,2002,,2002,4,2,1,0,1,Forced Air,Y,0,2017-12-04T00:00:00.000Z,20000,U,3,825,16,1087,2018-07-22T18:01:38.000Z
1208,5720    2036,1,1482,2002,,2002,4,2,1,0,1,Forced Air,Y,0,2001-12-12T00:00:00.000Z,65995,Q,1,651,16,790,2018-07-22T18:01:38.000Z
1209,5720    2037,1,1482,2002,,2002,4,2,1,0,1,Forced Air,Y,0,2009-07-01T00:00:00.000Z,26001,U,1,772,16,988,2018-07-22T18:01:38.000Z
1210,5720    2038,1,1482,2002,,2002,4,2,1,0,1,Forced Air,Y,0,2018-02-27T00:00:00.000Z,29000,U,3,825,16,1087,2018-07-22T18:01:38.000Z
1211,5720    2039,1,1482,2002,,2002,4,2,1,0,1,Forced Air,Y,0,2017-08-14T00:00:00.000Z,58776,U,2,825,16,1087,2018-07-22T18:01:38.000Z
1212,5720    2040,1,1482,2002,,2002,4,2,1,0,1,Forced Air,Y,0,2009-05-29T00:00:00.000Z,16964,U,1,651,16,790,2018-07-22T18:01:38.000Z
1213,5720    2041,1,1482,2002,,2002,4,2,1,0,1,Forced Air,Y,0,2017-04-03T00:00:00.000Z,29000,U,5,772,16,988,2018-07-22T18:01:38.000Z
1214,5720    2042,1,1482,2002,,2002,4,2,1,0,1,Forced Air,Y,0,2001-06-27T00:00:00.000Z,69995,Q,1,825,16,1087,2018-07-22T18:01:38.000Z
1215,5720    2043,1,1482,2002,,2002,4,2,1,0,1,Forced Air,Y,0,2017-12-04T00:00:00.000Z,21000,U,4,825,16,1087,2018-07-22T18:01:38.000Z
1216,5720    2044,1,1713,1965,2006,1965,3,1,1,0,6,Water Base Brd,Y,0,2007-01-08T00:00:00.000Z,139900,Q,1,654,16,1045,2018-07-22T18:01:38.000Z
1217,5720    2045,1,1713,1965,2006,2006,4,2,1,0,6,Water Base Brd,Y,0,2017-05-15T00:00:00.000Z,65000,U,3,848,16,1181,2018-07-22T18:01:38.000Z
1218,5720    2046,1,1713,1965,2006,2005,4,2,1,0,6,Water Base Brd,Y,0,2015-05-28T00:00:00.000Z,65625,Q,4,848,16,1181,2018-07-22T18:01:38.000Z
1219,5720    2047,1,1713,1965,2006,2005,3,1,1,0,6,Water Base Brd,Y,0,2013-10-08T00:00:00.000Z,0,U,1,654,16,1045,2018-07-22T18:01:38.000Z
1220,6165    2003,1,1841,1952,2007,1952,4,2,1,0,8,Ht Pump,Y,0,2007-07-24T00:00:00.000Z,205000,Q,1,722,16,708,2018-07-22T18:01:38.000Z
1221,6165    2004,1,1841,1952,2007,1952,4,2,1,0,8,Ht Pump,Y,0,2007-05-17T00:00:00.000Z,0,U,1,719,16,705,2018-07-22T18:01:38.000Z
1222,6165    2005,1,1841,1952,2007,1952,4,2,1,0,8,Ht Pump,Y,0,2018-04-18T00:00:00.000Z,122400,U,2,722,16,877,2018-07-22T18:01:38.000Z
1223,6165    2006,1,1841,1952,2007,1952,4,2,1,0,8,Ht Pump,Y,0,2011-10-27T00:00:00.000Z,42600,U,1,719,16,705,2018-07-22T18:01:38.000Z
1224,6165    2007,1,1841,1952,2007,1952,4,2,1,0,8,Ht Pump,Y,0,2007-05-17T00:00:00.000Z,0,U,1,722,16,708,2018-07-22T18:01:38.000Z
1225,6165    2008,1,1841,1952,2007,1952,4,2,1,0,8,Ht Pump,Y,0,2018-04-18T00:00:00.000Z,122400,U,2,719,16,705,2018-07-22T18:01:38.000Z
1226,6169S   2001,1,1289,1954,1980,1954,5,2,1,0,1,Forced Air,Y,0,2009-04-17T00:00:00.000Z,35000,U,1,650,16,790,2018-07-22T18:01:38.000Z
1227,6169S   2002,1,1289,1954,1980,1954,4,1,1,0,1,Forced Air,Y,0,2002-01-29T00:00:00.000Z,22000,Q,1,560,16,710,2018-07-22T18:01:38.000Z
1228,6169S   2003,1,1289,1954,1980,1954,4,1,1,0,1,Forced Air,Y,0,2008-09-29T00:00:00.000Z,30000,Q,1,560,16,710,2018-07-22T18:01:38.000Z
1229,6169S   2004,1,1289,1954,1980,1954,5,2,1,0,1,Forced Air,Y,0,2003-10-09T00:00:00.000Z,37000,Q,1,654,16,790,2018-07-22T18:01:38.000Z
1230,6169S   2005,1,1289,1954,1980,1954,5,2,1,0,1,Forced Air,Y,0,2003-03-17T00:00:00.000Z,45000,Q,1,654,16,790,2018-07-22T18:01:38.000Z
1231,6169S   2006,1,1289,1954,1980,1954,4,1,1,0,1,Forced Air,Y,0,2010-12-21T00:00:00.000Z,17000,U,1,562,16,710,2018-07-22T18:01:38.000Z
1232,6169S   2007,1,1289,1954,1980,1954,4,1,1,0,1,Forced Air,Y,0,2007-06-25T00:00:00.000Z,130000,Q,1,560,16,710,2018-07-22T18:01:38.000Z
1233,6169S   2008,1,1289,1954,1980,1954,5,2,1,0,1,Forced Air,Y,0,1900-01-01T00:00:00.000Z,,U,1,654,16,790,2018-07-22T18:01:38.000Z
1234,6208    2001,1,1653,1960,2005,1960,5,2,1,0,1,Forced Air,Y,0,2013-08-02T00:00:00.000Z,0,U,1,766,16,1032,2018-07-22T18:01:38.000Z
1235,6208    2002,1,1653,1960,2005,1960,4,2,1,0,1,Forced Air,Y,0,2005-10-11T00:00:00.000Z,127500,Q,1,801,16,1032,2018-07-22T18:01:38.000Z
1236,6208    2003,1,1653,1960,2005,1960,4,2,1,0,1,Forced Air,Y,0,2006-05-25T00:00:00.000Z,129500,Q,1,766,16,1032,2018-07-22T18:01:38.000Z
1237,6208    2004,1,1653,1960,2005,1960,5,2,1,0,1,Forced Air,Y,0,2006-06-26T00:00:00.000Z,129500,Q,1,801,16,1032,2018-07-22T18:01:38.000Z
1238,6208    2005,1,1653,1960,2005,1960,4,2,1,0,1,Forced Air,Y,0,2005-11-14T00:00:00.000Z,259000,U,1,737,16,1032,2018-07-22T18:01:38.000Z
1239,6208    2006,1,1653,1960,2005,1960,4,2,1,0,1,Forced Air,Y,0,2005-09-20T00:00:00.000Z,0,U,1,768,16,1032,2018-07-22T18:01:38.000Z
1240,6208    2007,1,1653,1960,2005,1960,4,2,1,0,1,Forced Air,Y,0,2005-09-20T00:00:00.000Z,0,U,1,785,16,1032,2018-07-22T18:01:38.000Z
1241,6208    2008,1,1653,1960,2005,1960,5,2,1,0,1,Forced Air,Y,0,2005-11-14T00:00:00.000Z,259000,U,1,859,16,1032,2018-07-22T18:01:38.000Z
1242,6208    2009,1,1653,1960,2005,1960,4,2,1,0,1,Forced Air,Y,0,2016-06-16T00:00:00.000Z,73900,U,4,773,16,1032,2018-07-22T18:01:38.000Z
1243,6208    2010,1,1653,1960,2005,1960,4,2,1,0,1,Forced Air,Y,0,2005-10-03T00:00:00.000Z,130000,Q,1,773,16,1032,2018-07-22T18:01:38.000Z
1244,6208    2011,1,1653,1960,2005,1960,5,2,1,0,1,Forced Air,Y,0,2017-08-04T00:00:00.000Z,51600,U,3,884,16,1032,2018-07-22T18:01:38.000Z
1245,6208    2012,1,1653,1960,2005,1960,4,2,1,0,1,Forced Air,Y,0,2005-10-03T00:00:00.000Z,129000,Q,1,787,16,1032,2018-07-22T18:01:38.000Z
1246,6208    2013,1,1653,1960,2005,1960,4,2,1,0,1,Forced Air,Y,0,2006-01-24T00:00:00.000Z,129500,Q,1,771,16,1032,2018-07-22T18:01:38.000Z
1247,6208    2014,1,1653,1960,2005,1960,4,2,1,0,1,Forced Air,Y,0,2005-12-19T00:00:00.000Z,134500,Q,1,769,16,1032,2018-07-22T18:01:38.000Z
1248,6208    2015,1,1653,1960,2005,1960,4,2,1,0,1,Forced Air,Y,0,2006-04-06T00:00:00.000Z,143685,Q,1,785,16,1032,2018-07-22T18:01:38.000Z
1249,6254    2023,1,1302,1949,1991,1949,3,1,1,0,7,Warm Cool,Y,0,1992-11-02T00:00:00.000Z,47900,Q,1,595,16,1089,2018-07-22T18:01:38.000Z
1250,6254    2024,1,1302,1949,1991,1949,3,1,1,0,7,Warm Cool,Y,0,2007-05-23T00:00:00.000Z,147000,Q,1,596,16,1091,2018-07-22T18:01:38.000Z
1251,6254    2025,1,1302,1949,1991,1949,5,2,1,0,7,Warm Cool,Y,0,2010-01-29T00:00:00.000Z,128750,Q,1,753,16,1379,2018-07-22T18:01:38.000Z
1252,6254    2026,1,1302,1949,1991,1949,3,1,1,0,7,Warm Cool,Y,0,2005-09-12T00:00:00.000Z,120000,Q,1,604,16,1106,2018-07-22T18:01:38.000Z
1253,6254    2027,1,1302,1949,1991,1949,3,1,1,0,7,Warm Cool,Y,0,1900-01-01T00:00:00.000Z,,U,1,592,16,1084,2018-07-22T18:01:38.000Z
1254,6254    2048,1,1302,1949,1991,1949,3,1,1,0,7,Warm Cool,Y,0,2005-05-12T00:00:00.000Z,110000,U,1,576,16,1055,2018-07-22T18:01:38.000Z
1255,6254    2049,1,1302,1949,1991,1949,3,1,1,0,7,Warm Cool,Y,0,1998-01-15T00:00:00.000Z,41900,U,1,584,16,1069,2018-07-22T18:01:38.000Z
1256,6254    2050,1,1302,1949,1991,1949,5,2,1,0,7,Warm Cool,Y,0,2017-06-14T00:00:00.000Z,0,U,5,717,16,1365,2018-07-22T18:01:38.000Z
1257,6254    2051,1,1302,1949,1991,1949,3,1,1,0,7,Warm Cool,Y,0,2004-02-09T00:00:00.000Z,50000,U,1,595,16,1089,2018-07-22T18:01:38.000Z
1258,6254    2052,1,1302,1949,1991,1949,3,1,1,0,7,Warm Cool,Y,0,1900-01-01T00:00:00.000Z,,U,1,593,16,1086,2018-07-22T18:01:38.000Z
1259,6254    2053,1,1302,1949,1991,1949,5,2,1,0,7,Warm Cool,Y,0,1900-01-01T00:00:00.000Z,,U,1,741,16,1357,2018-07-22T18:01:38.000Z
1260,6254    2054,1,1302,1949,1991,1949,3,1,1,0,7,Warm Cool,Y,0,2014-03-04T00:00:00.000Z,35000,U,1,582,16,1066,2018-07-22T18:01:38.000Z
1261,6254    2055,1,1302,1949,1991,1949,3,1,1,0,7,Warm Cool,Y,0,2017-08-03T00:00:00.000Z,31978,U,6,608,16,1113,2018-07-22T18:01:38.000Z
1262,6254    2056,1,1302,1949,1991,1949,5,2,1,0,7,Warm Cool,Y,0,2017-04-27T00:00:00.000Z,25000,U,3,752,16,1377,2018-07-22T18:01:38.000Z
1263,6254    2057,1,1302,1949,1991,1949,4,2,1,0,7,Warm Cool,Y,0,1900-01-01T00:00:00.000Z,,U,1,667,16,1221,2018-07-22T18:01:38.000Z
1264,6254    2058,1,1302,1949,1991,1949,4,2,1,0,7,Warm Cool,Y,0,2018-04-26T00:00:00.000Z,55000,U,2,673,16,1232,2018-07-22T18:01:38.000Z
1265,6254    2059,1,1302,1949,1991,1949,5,2,1,0,7,Warm Cool,Y,0,2017-08-11T00:00:00.000Z,75000,Q,7,742,16,1359,2018-07-22T18:01:38.000Z
1266,6254    2060,1,1302,1949,1991,1949,5,2,1,0,7,Warm Cool,Y,0,2006-05-19T00:00:00.000Z,150000,Q,1,715,16,1362,2018-07-22T18:01:38.000Z
1267,6254    2061,1,1302,1949,1991,1949,4,2,1,0,7,Warm Cool,Y,0,2005-03-23T00:00:00.000Z,125000,Q,1,681,16,1247,2018-07-22T18:01:38.000Z
1268,6254    2062,1,1302,1949,1991,1949,5,2,1,0,7,Warm Cool,Y,0,1900-01-01T00:00:00.000Z,,U,1,768,16,1406,2018-07-22T18:01:38.000Z
1269,6254    2063,1,1302,1949,1991,1949,5,2,1,0,7,Warm Cool,Y,0,2017-01-11T00:00:00.000Z,0,U,2,733,16,1342,2018-07-22T18:01:38.000Z
1270,6254    2064,1,1302,1949,1991,1949,4,2,1,0,7,Warm Cool,Y,0,2006-04-05T00:00:00.000Z,149500,U,1,689,16,1262,2018-07-22T18:01:38.000Z
1271,5956    2017,1,1677,1955,2005,1955,3,1,1,0,8,Ht Pump,Y,0,2015-07-09T00:00:00.000Z,102375,U,5,520,16,589,2018-07-22T18:01:38.000Z
1272,5956    2018,1,1677,1955,2005,1955,3,1,1,0,8,Ht Pump,Y,0,2007-05-11T00:00:00.000Z,176500,Q,1,476,16,589,2018-07-22T18:01:38.000Z
1273,5956    2019,1,1677,1955,2005,1955,3,1,1,0,8,Ht Pump,Y,0,2017-01-03T00:00:00.000Z,45000,U,3,476,16,589,2018-07-22T18:01:38.000Z
1274,5956    2020,1,1677,1955,2005,1955,4,2,1,0,8,Ht Pump,Y,0,2006-05-16T00:00:00.000Z,211500,Q,1,518,16,589,2018-07-22T18:01:38.000Z
1275,5956    2021,1,1677,1955,2005,1955,3,1,1,0,8,Ht Pump,Y,0,2016-05-06T00:00:00.000Z,50000,U,3,520,16,589,2018-07-22T18:01:38.000Z
1276,5956    2022,1,1677,1955,2005,1955,3,1,1,0,8,Ht Pump,Y,0,2007-05-18T00:00:00.000Z,0,U,1,476,16,589,2018-07-22T18:01:38.000Z
1277,5956    2035,1,5511,1952,2007,1952,3,1,1,0,8,Ht Pump,Y,0,1900-01-01T00:00:00.000Z,0,U,1,546,16,931,2018-07-22T18:01:38.000Z
1278,5956    2036,1,5511,1952,2007,1952,3,1,1,0,8,Ht Pump,Y,0,1900-01-01T00:00:00.000Z,0,U,1,546,16,931,2018-07-22T18:01:38.000Z
1279,5956    2037,1,5511,1952,2007,1952,3,1,1,0,8,Ht Pump,Y,0,1900-01-01T00:00:00.000Z,0,U,1,546,16,931,2018-07-22T18:01:38.000Z
1280,5956    2038,1,5511,1952,2007,1952,3,1,1,0,8,Ht Pump,Y,0,1900-01-01T00:00:00.000Z,0,U,1,546,16,931,2018-07-22T18:01:38.000Z
1281,5956    2039,1,5511,1952,2007,1952,3,1,1,0,8,Ht Pump,Y,0,1900-01-01T00:00:00.000Z,0,U,1,560,16,931,2018-07-22T18:01:38.000Z
1282,5956    2040,1,5511,1952,2007,1952,3,1,1,0,8,Ht Pump,Y,0,1900-01-01T00:00:00.000Z,0,U,1,620,16,931,2018-07-22T18:01:38.000Z
1283,5956    2041,1,5511,1952,2007,1952,3,1,1,0,8,Ht Pump,Y,0,1900-01-01T00:00:00.000Z,0,U,1,620,16,931,2018-07-22T18:01:38.000Z
1284,5956    2042,1,5511,1952,2007,1952,3,1,1,0,8,Ht Pump,Y,0,1900-01-01T00:00:00.000Z,0,U,1,560,16,931,2018-07-22T18:01:38.000Z
1285,5956    2043,1,5511,1952,2007,1952,3,1,1,0,8,Ht Pump,Y,0,1900-01-01T00:00:00.000Z,0,U,1,560,16,931,2018-07-22T18:01:38.000Z
1286,5956    2044,1,5511,1952,2007,1952,3,1,1,0,8,Ht Pump,Y,0,1900-01-01T00:00:00.000Z,0,U,1,620,16,931,2018-07-22T18:01:38.000Z
1287,5956    2045,1,5511,1952,2007,1952,3,1,1,0,8,Ht Pump,Y,0,1900-01-01T00:00:00.000Z,0,U,1,620,16,931,2018-07-22T18:01:38.000Z
1288,5956    2046,1,5511,1952,2007,1952,3,1,1,0,8,Ht Pump,Y,0,1900-01-01T00:00:00.000Z,0,U,1,560,16,931,2018-07-22T18:01:38.000Z
1289,5956    2047,1,5511,1952,2015,1952,3,1,1,0,8,Ht Pump,Y,0,1900-01-01T00:00:00.000Z,0,U,1,540,16,931,2018-07-22T18:01:38.000Z
1290,5956    2048,1,5511,1952,2015,1952,3,1,1,0,8,Ht Pump,Y,0,1900-01-01T00:00:00.000Z,0,U,1,540,16,931,2018-07-22T18:01:38.000Z
1291,5956    2049,1,5511,1952,2015,1952,3,1,1,0,8,Ht Pump,Y,0,1900-01-01T00:00:00.000Z,0,U,1,540,16,931,2018-07-22T18:01:38.000Z
1292,5956    2050,1,5511,1952,2015,1952,3,1,1,0,8,Ht Pump,Y,0,2018-04-04T00:00:00.000Z,0,U,2,540,16,931,2018-07-22T18:01:38.000Z
1293,5956    2051,1,5511,1952,2015,1952,3,1,1,0,8,Ht Pump,Y,0,1900-01-01T00:00:00.000Z,0,U,1,556,16,931,2018-07-22T18:01:38.000Z
1294,5956    2052,1,5511,1952,2015,1952,4,2,1,0,8,Ht Pump,Y,0,1900-01-01T00:00:00.000Z,0,U,1,676,16,931,2018-07-22T18:01:38.000Z
1295,5956    2053,1,5511,1952,2015,1952,3,1,1,0,8,Ht Pump,Y,0,1900-01-01T00:00:00.000Z,0,U,1,546,16,931,2018-07-22T18:01:38.000Z
1296,5956    2054,1,5511,1952,2015,1952,3,1,1,0,8,Ht Pump,Y,0,1900-01-01T00:00:00.000Z,0,U,1,556,16,931,2018-07-22T18:01:38.000Z
1297,5956    2055,1,5511,1952,2015,1952,3,1,1,0,8,Ht Pump,Y,0,1900-01-01T00:00:00.000Z,0,U,1,556,16,931,2018-07-22T18:01:38.000Z
1298,5956    2056,1,5511,1952,2015,1952,4,2,1,0,8,Ht Pump,Y,0,1900-01-01T00:00:00.000Z,0,U,1,676,16,931,2018-07-22T18:01:38.000Z
1299,5956    2057,1,5511,1952,2015,1952,3,1,1,0,8,Ht Pump,Y,0,1900-01-01T00:00:00.000Z,0,U,1,546,16,931,2018-07-22T18:01:38.000Z
1300,5956    2058,1,5511,1952,2015,1952,3,1,1,0,8,Ht Pump,Y,0,1900-01-01T00:00:00.000Z,0,U,1,556,16,931,2018-07-22T18:01:38.000Z
1301,5956W   2001,1,1652,1955,2005,1955,4,2,2,0,8,Ht Pump,Y,0,2009-02-26T00:00:00.000Z,135900,U,1,730,16,589,2018-07-22T18:01:38.000Z
1302,5956W   2002,1,1652,1955,2005,1955,4,2,2,0,8,Ht Pump,Y,0,2006-06-26T00:00:00.000Z,0,U,1,926,16,589,2018-07-22T18:01:38.000Z
1303,5956W   2003,1,1652,1955,2005,1955,4,2,2,0,8,Ht Pump,Y,0,2006-02-10T00:00:00.000Z,245050,U,1,645,16,589,2018-07-22T18:01:38.000Z
1304,5956W   2004,1,1652,1955,2005,1955,4,1,1,0,8,Ht Pump,Y,0,2005-09-29T00:00:00.000Z,180000,U,1,530,16,589,2018-07-22T18:01:38.000Z
