X,Y,OBJECTID,PID,SSL,PMPROPERTYID,PROPERTYNAME,PMPARENTPROPERTYID,PARENTPROPERTYNAME,REPORTSTATUS,ADDRESSOFRECORD,OWNEROFRECORD,WARD,REPORTEDADDRESS,CITY,STATE,POSTALCODE,YEARBUILT,PRIMARYPROPERTYTYPE_SELFSELECT,PRIMARYPROPERTYTYPE_EPACALC,TAXRECORDFLOORAREA,REPORTEDBUILDINGGROSSFLOORAREA,ENERGYSTARSCORE,SITEEUI_KBTU_FT,WEATHERNORMALZEDSITEEUI_KBTUFT,SOURCEEUI_KBTU_FT,WEATHERNORMALZEDSOUREUI_KBTUFT,TOTGHGEMISSIONS_METRICTONSCO2E,TOTGHGEMISSINTENSITY_KGCO2EFT,WATERSCORE_MFPROPERTIES,WATERUSE_ALLWATERSOURCES_KGAL,NATURALGASUSE_THERMS,FUELOILANDDIESELFUELUSEKBTU,METEREDAREAS_ENERGY,METEREDAREAS_WATER,DISTRCHILLEDWATER_KBTU,DISTRHOTWATER_KBTU,DISTRSTEAM_KBTU,ELECTRICITYUSE_RENEWABLE_KWH,ELECTRICITYUSE_GRID_KWH,NATURALGAS_KBTU_JANUARY,NATURALGAS_KBTU_FEBRUARY,NATURALGAS_KBTU_MARCH,NATURALGAS_KBTU_APRIL,NATURALGAS_KBTU_MAY,NATURALGAS_KBTU_JUNE,NATURALGAS_KBTU_JULY,NATURALGAS_KBTU_AUGUST,NATURALGAS_KBTU_SEPTEMBER,NATURALGAS_KBTU_OCTOBER,NATURALGAS_KBTU_NOVEMBER,NATURALGAS_KBTU_DECEMBER,ELECTRICITYUSE_KBTU_JANUARY,ELECTRICITYUSE_KBTU_FEBRUARY,ELECTRICITYUSE_KBTU_MARCH,ELECTRICITYUSE_KBTU_APRIL,ELECTRICITYUSE_KBTU_MAY,ELECTRICITYUSE_KBTU_JUNE,ELECTRICITYUSE_KBTU_JULY,ELECTRICITYUSE_KBTU_AUGUST,ELECTRICITYUSE_KBTU_SEPTEMBER,ELECTRICITYUSE_KBTU_OCTOBER,ELECTRICITYUSE_KBTU_NOVEMBER,ELECTRICITYUSE_KBTU_DECEMBER,LATITUDE,LONGITUDE,ADDRESSID,XCOORD,YCOORD,GIS_LAST_MOD_DTTM,LASTUPDATE,UBID,REPORTINGYEAR,ENFORCEMENT_ACTION,VERIFIER_NAME,VERIFIER_ORGANIZATION
-8572703.9781,4704332.2564,5448285,PM3852985,0646 0802,3852985,Capitol Skyline Hotel,,,In Compliance,0010 I ST SW,SOUTH CAPITOL HOLDINGS LLC,6,10 I Street S.W.,WASHINGTON,DC,20024,1962,Hotel,Hotel,171867,105000,9,183.8,182.5,338.4,337,1615,15.4,,13099.8,119946.75107,0,Whole Building,,0,0,0,0,2140965.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.8788391017,-77.0099078126,276385,399140.303096003,134556.323205347,2025/10/27 22:01:24+00,2025/08/22 00:00:00+00,,2014,,,
-8572684.4565,4704359.9554,5448286,PM3852985,0646 0802,3852985,Capitol Skyline Hotel,,,In Compliance,0010 I ST SW,SOUTH CAPITOL HOLDINGS LLC,6,10 I Street S.W.,Washington,DC,20024,1962,Hotel,Hotel,171867,105000,7,194.9,195.4,351.8,349.9,1684.1,16,,12559.5,130698.08816,0,Whole Building,,0,0,0,0,2167317.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.8790328046,-77.0097324469,276385,399155.521799072,134577.824060386,2025/10/27 22:01:24+00,2025/08/22 00:00:00+00,,2015,,,
-8572684.4565,4704359.9554,5448287,PM3852985,0646 0802,3852985,Capitol Skyline Hotel,,,In Compliance,0010 I ST SW,SOUTH CAPITOL HOLDINGS LLC,6,10 I Street S.W.,WASHINGTON,DC,20024,1962,Hotel,Hotel,171867,105000,18,151.5,152.2,295.1,294.6,1265.4,12.1,,7304.9,90698.58316,0,Whole Building,,0,0,0,0,2002825.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.8790328046,-77.0097324469,276385,399155.521799072,134577.824060386,2025/10/27 22:01:24+00,2025/08/22 00:00:00+00,,2016,,,
-8572684.4565,4704359.9554,5448288,PM3852985,0646 0802,3852985,Capitol Skyline Hotel,,,Data Under Review by DOEE,0010 I ST SW,SOUTH CAPITOL HOLDINGS LLC,6,10 I Street S.W.,WASHINGTON,DC,20024,1962,Hotel,Hotel,171867,105000,13,138.5,142,256,259.4,1092.2,10.4,,5374,79119.0008,0,Whole Building,,0,0,0,0,1943881.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.8790328046,-77.0097324469,276385,399155.521799072,134577.824060386,2025/10/27 22:01:24+00,2025/08/22 00:00:00+00,,2017,,,
-8572684.202,4704358.8893,5448289,PM3852985,0646 0802,3852985,Capitol Skyline Hotel,,,In Compliance,0010 I ST SW,SOUTH CAPITOL HOLDINGS LLC,6,10 I Street S.W.,WASHINGTON,DC,20024,1962,Hotel,Hotel,171867,105000,13,148,148.1,264.8,263.2,1105,10.5,,6198,89769.764386,0,Whole Property,,0,0,0,0,1923787.2,1189226.2,962798.4,843987.5,815865.4,567051.8,674418,668899.1,648361.8,569365.6,603243.9,584330.1,849428.6,427662,326946.5,394937,423910.1,582689.3,662205.1,727666.6,735322.9,681483,649760,518961.2,432418.8,38.87902535,-77.00973016,276385,399155.72014719,134576.996520789,2025/10/27 22:01:24+00,2025/08/22 00:00:00+00,,2018,Resolved,,
-8572684.202,4704358.8893,5448290,PM3852985,0646 0802,3852985,Capitol Skyline Hotel,,,In Compliance,10 I STREET SW,SOUTH CAPITOL HOLDINGS LLC,6,10 I Street S.W.,WASHINGTON,DC,20024,1962,Hotel,Hotel,171867,105000,19,130.4,130.6,243.8,241.6,1000.5,9.5,,900.1,72773.15227,0,Whole Property,,0,0,0,0,1880111.1,969569.9,752468.3,732563.9,523260.1,499149,541939.4,448561,430642,416423.6,458827.2,681296.1,822614.8,427963.8,401175.9,444767.1,465221.8,566077.4,641994.9,720176.3,691552.1,600981,547782,456394.6,450852.9,38.87902535,-77.00973016,276385,399155.72014719,134576.996520789,2025/10/27 22:01:24+00,2025/08/22 00:00:00+00,,2019,,,
-8572684.202,4704358.8893,5448291,PM3852985,0646 0802,3852985,Capitol Skyline Hotel,,,In Compliance,10 I ST SW,SOUTH CAPITOL HOLDINGS LLC,6,10 I Street S.W.,WASHINGTON,DC,20024,1962,Hotel,Hotel,171867,105000,45,95.1,102.5,188.5,198.6,756.8,7.2,,3067.9,46615.280005,0,Whole Property,,0,0,0,0,1559322.1,709581.5,663270.4,626719.3,138407.4,212824.4,246720.9,311493.6,179652.6,245008.8,264820.5,369657.8,693370.7,418355.8,374956,319444.1,239213.3,404827.3,511800.3,619755.5,636388.6,559943.4,460020.2,356162.4,419540.8,38.87902535,-77.00973016,276385,399155.72014719,134576.996520789,2025/10/27 22:01:24+00,2025/08/22 00:00:00+00,,2020,,,
-8572684.202,4704358.8893,5448292,PM3852985,0646 0802,3852985,Capitol Skyline Hotel,,,In Compliance,10 I ST SW,SOUTH CAPITOL HOLDINGS LLC,6,10 I Street S.W.,WASHINGTON,DC,20024,1962,Hotel,Hotel,171867,105000,47,97.6,99.3,187,186.7,745.9,7.1,,1903.9,51724.30995,0,Whole Property,,0,0,0,0,1487048.4,724883.8,885012.9,607494.5,333193.5,270393,243992.1,246885.4,244558.3,235980,264242.2,370995.1,744800.2,460648.7,330087.6,318241.7,285378.7,376042.8,481404.9,550209,547074.7,525689.8,475736.8,363068.8,360226.2,38.87902535,-77.00973016,276385,399155.72014719,134576.996520789,2025/10/27 22:01:24+00,2025/08/22 00:00:00+00,,2021,,,
-8572684.202,4704358.8893,5448293,PM3852985,0646 0803,3852985,Capitol Skyline Hotel,,,In Compliance,10 I STREET SW,SOUTH CAPITOL HOLDINGS LLC,6,10 I Street S.W.,WASHINGTON,DC,20024,1962,Hotel,Hotel,171867,105000,45,101.8,102.5,191.6,191.7,740.5,7.1,,10316.1,55984.7,0,Whole Property,,0,0,0,0,1490756.9,836216,865199.8,717276.6,297751.6,247300.6,256889.9,283707,287518.5,290645.3,374620.6,358241.1,783103.4,385762.8,341410.7,332276.6,336802.2,476877.7,537248.1,597233.9,605073.7,517170.9,345838.4,288488.2,322279.8,38.87902535,-77.00973016,276385,399155.72014719,134576.996520789,2025/10/27 22:01:24+00,2025/08/22 00:00:00+00,,2022,,,
-8572684.202,4704358.8893,5448294,PM3852985,0646 0803,3852985,Capitol Skyline Hotel,,,In Compliance,10 I ST SW,SOUTH CAPITOL HOLDINGS LLC,6,10 I Street S.W.,WASHINGTON,DC,20024,1962,Hotel,Hotel,171867,105000,60,90.8,98.8,164.5,176.4,658.9,6.3,,13065.6,53790,0,Whole Property,,0,0,0,0,1217185.9,678362.5,566762.3,582197.3,398408.7,383037.5,347987.5,345679.6,371026.4,289524.4,298578.8,472062.6,645372.6,278799.9,230916.5,248112.2,313985.4,410029.4,417700.4,490264,499196.3,467530.6,381162.3,221618.3,193723.4,38.87902535,-77.00973016,276385,399155.72014719,134576.996520789,2025/10/27 22:01:24+00,2025/08/22 00:00:00+00,,2023,,Adam Herzer,HBS Solutions
-8572684.202,4704358.8893,5448295,PM3852985,0646 0803,3852985,Capitol Skyline Hotel,,,In Compliance,10 I STREET SW,SOUTH CAPITOL HOLDINGS LLC,6,10 I Street S.W.,WASHINGTON,DC,20024,1962,Hotel,Hotel,171867,105000,96,70,71.9,100.7,102.7,446.87,4.26,,1310.2,57181,0,Whole Property,,0,0,0,0,478067.1,800740.9,653051.8,576445.4,416415,382800.7,360576.9,364805.2,364850.8,335045.4,277409.9,515276.4,670677,175644.1,155665.8,161921.8,136935.2,115624.5,110492.1,118669.9,118984.8,111059.3,114348.4,126730.9,185088.4,38.87902535,-77.00973016,276385,399155.72014719,134576.996520789,2025/10/27 22:01:24+00,2025/08/22 00:00:00+00,,2024,,Adam Herzer,HBS Solutions
-8575115.3414,4707203.9678,5448296,PM3857228,0252 0078,3857228,717 14th Street,,,Incomplete Report,0717 14TH ST NW,717 14TH STREET LLC,2,"717 14th Street, NW",WASHINGTON,DC,20005,1927,Office,Office,147884,114202,,0,0,0,0,0,0,,0,0,0,Whole Building,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.898918596,-77.0315694493,279904,397261.502500036,136785.73050236,2025/10/27 22:01:24+00,2025/08/19 00:00:00+00,,2013,,,
-8575115.3414,4707203.9678,5448297,PM3857228,0252 0078,3857228,717 14th Street,,,In Compliance,0717 14TH ST NW,717 14TH STREET LLC,2,"717 14th Street, NW",WASHINGTON,DC,20005,1927,Office,Office,147884,114202,80,50.6,50,159,157.1,774.3,6.8,,1504.1,0,0,Whole Building,,0,0,0,0,1695170.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.898918596,-77.0315694493,279904,397261.50249903,136785.730501351,2025/10/27 22:01:24+00,2025/08/19 00:00:00+00,,2014,,,
-8575114.3804,4707202.2724,5448298,PM3857228,0252 0078,3857228,717 14th Street,,,In Compliance,0717 14TH ST NW,717 14TH STREET LLC,2,"717 14th Street, NW",Washington,DC,20005,1927,Office,Office,147884,114202,76,54.1,54.1,169.9,169.9,827.2,7.2,,1554.2,0,0,Whole Building,,0,0,0,0,1811138.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.898906743,-77.0315608169,279904,397262.250866254,136784.414465693,2025/10/27 22:01:24+00,2025/08/19 00:00:00+00,,2015,,,
-8575114.3804,4707202.2724,5448299,PM3857228,0252 0078,3857228,717 14th Street,,,In Compliance,0717 14TH ST NW,717 14TH STREET LLC,2,"717 14th Street, NW",WASHINGTON,DC,20005,1927,Office,Office,147884,124368,84,46.9,46.3,147.2,145.5,668.5,5.4,,1604.7,0,0,Whole Building,,0,0,0,0,1708516.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.898906743,-77.0315608169,279904,397262.250866254,136784.414465693,2025/10/27 22:01:24+00,2025/08/19 00:00:00+00,,2016,,,
-8575114.3804,4707202.2724,5448300,PM3857228,0252 0078,3857228,717 14th Street,,,In Compliance,0717 14TH ST NW,717 14TH STREET LLC,2,"717 14th Street, NW",WASHINGTON,DC,20005,1927,Office,Office,147884,124368,85,44.5,45.1,139.7,141.7,613.6,4.9,,1792.7,0,0,Whole Building,,0,0,0,0,1621235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.898906743,-77.0315608169,279904,397262.250866254,136784.414465693,2025/10/27 22:01:24+00,2025/08/19 00:00:00+00,,2017,,,
-8575114.1248,4707201.2064,5448301,PM3857228,0252 0078,3857228,717 14th Street,,,In Compliance,0717 14TH ST NW,717 14TH STREET LLC,2,"717 14th Street, NW",WASHINGTON,DC,20005,,Office,Office,147884,124368,80,42.7,42.7,119.4,119.4,507.7,4.1,,1829,0,0,Whole Property,,0,0,0,0,1554619.2,0,0,0,0,0,0,0,0,0,0,0,0,575727.7,432574.5,425845.9,384503.8,409638.1,434549.3,466433,471896.7,439445.1,387615.5,426380.6,449751.2,38.89889929,-77.03155852,279904,397262.449824466,136783.587052294,2025/10/27 22:01:24+00,2025/08/19 00:00:00+00,,2018,,,
-8575128.7621,4707188.8565,5448302,PM3857228,0252 0078,3857228,717 14th Street,,,In Compliance,703 14TH STREET NW,717 14TH STREET LLC,2,"717 14th Street, NW",WASHINGTON,DC,20005,1927,Office,Office,147884,124368,83,39.7,39.3,111.2,110,472.6,3.8,,1803,0,0,Whole Property,,0,0,0,0,1447180.5,0,0,0,0,0,0,0,0,0,0,0,0,504625.1,470432.4,409016.5,328350.6,365099.1,396364.2,457038.5,455154.3,393137.3,352057.3,375790.7,430714.8,38.89881295,-77.03169001,279904,397251.040371231,136774.006574059,2025/10/27 22:01:24+00,2025/08/19 00:00:00+00,,2019,,,
-8575128.7621,4707188.8565,5448303,PM3857228,0252 0078,3857228,717 14th Street,,,In Compliance,703 14TH ST NW,717 14TH STREET LLC,2,"717 14th Street, NW",WASHINGTON,DC,20005,1927,Office,Office,147884,124368,92,27.3,27.3,76.3,76.3,324.4,2.6,,696.3,0,0,Whole Property,,0,0,0,0,993351.7,0,0,0,0,0,0,0,0,0,0,0,0,432827,381697,274402.1,189566.5,211607.5,254428.2,310671.9,292434,235458.9,219050.4,242626.3,344546.7,38.89881295,-77.03169001,279904,397251.040371231,136774.006574059,2025/10/27 22:01:24+00,2025/08/19 00:00:00+00,,2020,,,
-8575128.7621,4707188.8565,5448304,PM3857228,0252 0078,3857228,717 14th Street,,,In Compliance,703 14TH ST NW,717 14TH STREET LLC,2,"717 14th Street, NW",WASHINGTON,DC,20005,1927,Office,Office,147884,124368,90,28,28.7,78.5,80.2,323.7,2.6,,1724.4,0,0,Whole Property,,0,0,0,0,1021596.2,0,0,0,0,0,0,0,0,0,0,0,0,408704.2,382312.2,294105.9,209912.4,236997.5,273730.5,317769.2,314479.5,267984.3,222438.9,230791.6,326460.5,38.89881295,-77.03169001,279904,397251.040371231,136774.006574059,2025/10/27 22:01:24+00,2025/08/19 00:00:00+00,,2021,,,
-8575128.7621,4707188.8565,5448305,PM3857228,0252 0078,3857228,717 14th Street,,,In Compliance,703 14TH STREET NW,717 14TH STREET LLC,2,"717 14th Street, NW",WASHINGTON,DC,20005,1927,Office,Office,147884,137726,84,31.7,31.7,88.9,88.9,383.59,2.79,,2479.2,0,0,Whole Property,,0,0,0,0,1280983.9,0,0,0,0,0,0,0,0,0,0,0,0,457936.5,367317.1,316276.2,262340.4,312953.1,374303.1,426688.2,420427.6,356790,304628.6,320234.3,450822,38.89881295,-77.03169001,279904,397251.040371231,136774.006574059,2025/10/27 22:01:24+00,2025/08/19 00:00:00+00,,2022,,Jeffrey Salay,GHT Limited
-8575128.7621,4707188.8565,5448306,PM3857228,0252 0078,3857228,717 14th Street,,,In Compliance,717 14TH ST NW,717 14TH STREET LLC,2,"717 14th Street, NW",WASHINGTON,DC,20005,1927,Office,Office,147884,137726,83,29.9,31.4,83.7,87.8,361.36,2.62,,932.3,0,0,Whole Property,,0,0,0,0,1206733.2,0,0,0,0,0,0,0,0,0,0,0,0,471296.8,360449.6,351558.2,283971.5,297281.5,322325,349176.9,371235.5,317600.6,277272.5,325713.6,389492,38.89881295,-77.03169001,279904,397251.040371231,136774.006574059,2025/10/27 22:01:24+00,2025/08/19 00:00:00+00,,2023,,Jeffrey Salay,GHT Limited
-8575128.7621,4707188.8565,5448307,PM3857228,0252 0078,3857228,717 14th Street,,,In Compliance,703 14TH STREET NW,717 14TH STREET LLC,2,"717 14th Street, NW",WASHINGTON,DC,20005,1927,Office,Office,147884,137726,83,30.7,30.7,85.9,85.9,371.02,2.69,,1318.2,0,0,Whole Property,,0,0,0,0,1239016,0,0,0,0,0,0,0,0,0,0,0,0,390769.8,332072.3,302196.2,264729.6,310049.6,371176.8,420758,396109.1,343241,313488.5,323667.5,459264.1,38.89881295,-77.03169001,279904,397251.040371231,136774.006574059,2025/10/27 22:01:24+00,2025/08/19 00:00:00+00,,2024,,Jeffrey Salay,GHT Limited
-8575431.6484,4711440.8188,5448308,PM3857462,2672 0889,3857462,! La Casa Permanent Supportive Housing Program,,,Data Under Review by DOEE,1444 IRVING ST NW,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,1,1444 Irving Street NW,WASHINGTON,DC,20010,2012,Other - Lodging/Residential,Other - Lodging/Residential,268299,44850,,30.2,29.6,51.2,50.1,96.1,2.1,,0,8574.999692,0,,,0,0,0,0,146226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.9285330121,-77.0344108806,306034,397016.261242101,140073.265127776,2025/10/27 22:01:24+00,2025/06/26 00:00:00+00,,2014,,,
-8575431.6484,4711440.8188,5448309,PM3857462,2672 0889,3857462,La Casa Permanent Supportive Housing Program,,,In Compliance,1444 IRVING ST NW,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,1,1444 Irving St NW,WASHINGTON,DC,20010,2012,Residence Hall/Dormitory,Other - Lodging/Residential,268299,29752,,106.1,106.8,245.8,246.6,278.3,9.4,,0,12422.99956,0,,,0,0,0,0,560882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.9285330121,-77.0344108806,306034,397016.261242101,140073.265127776,2025/10/27 22:01:24+00,2025/06/26 00:00:00+00,,2015,,,
-8575431.6484,4711440.8188,5448310,PM3857462,2672 0889,3857462,La Casa Permanent Supportive Housing Program,,,Data Under Review by DOEE,1444 IRVING ST NW,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,1,1444 Irving St NW,WASHINGTON,DC,20010,2012,Residence Hall/Dormitory,Other - Lodging/Residential,268299,29752,,104,105.9,239.2,241.2,271.4,9.1,,0,12447.99999,0,,,0,0,0,0,542313.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.9285330121,-77.0344108806,306034,397016.261242101,140073.265127776,2025/10/27 22:01:24+00,2025/06/26 00:00:00+00,,2016,,,
-8575431.6484,4711440.8188,5448311,PM3857462,2672 0889,3857462,La Casa Permanent Supportive Housing Program,,,Data Under Review by DOEE,1444 IRVING ST NW,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,1,1444 Irving St NW,WASHINGTON,DC,20010,2012,Residence Hall/Dormitory,Other - Lodging/Residential,268299,29752,,69.7,71.8,173.6,175.8,192.8,6.5,,0,6423.550178,0,,,0,0,0,0,419251.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.9285330121,-77.0344108806,306034,397016.261242101,140073.265127776,2025/10/27 22:01:24+00,2025/06/26 00:00:00+00,,2017,,,
-8575802.6848,4708286.9982,5448312,PM3857643,0182 0082,3857643,CSIS,,,In Compliance,1616 RHODE ISLAND AVE NW,CENTER FOR STRATEGIC AND INTERNATIONAL STUDIES INC,2,"1616 Rhode Island Ave, NW",WASHINGTON,DC,20036,2013,Office,Office,127980,120274,77,58.7,59.7,184.4,187.5,783.7,6.5,,1690.5,0,0,Whole Building,,0,0,0,0,2070670.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.9064898551,-77.0377439572,309734,396726.241238835,137626.40462452,2025/10/27 22:01:24+00,2025/10/25 00:00:00+00,,2017,,,
-8575802.4291,4708285.9318,5448313,PM3857643,0182 0082,3857643,CSIS,,,In Compliance,1616 RHODE ISLAND AVE NW,CENTER FOR STRATEGIC AND INTERNATIONAL STUDIES INC,2,"1616 Rhode Island Ave, NW",WASHINGTON,DC,20036,2013,Office,Office,127980,120274,72,59.1,59.1,165.5,165.5,680.6,5.7,,1701.3,0,0,Whole Property,,0,0,0,0,2084066.7,0,0,0,0,0,0,0,0,0,0,0,0,695076.1,561868.6,577931.2,534093.8,593118.9,626480.4,614530.5,586746.6,552154.9,564954.1,579555.7,624325.7,38.9064824,-77.03774166,309734,396726.440149592,137625.576967027,2025/10/27 22:01:24+00,2025/10/25 00:00:00+00,,2018,,,
-8575802.4291,4708285.9318,5448314,PM3857643,0182 0082,3857643,CSIS,,,In Compliance,1616 RHODE ISLAND AVENUE NW,CENTER FOR STRATEGIC AND INTERNATIONAL STUDIES INC,2,"1616 Rhode Island Ave, NW",WASHINGTON,DC,20036,2013,Office,Office,127980,120274,76,55.1,55.1,154.4,154.4,0,0,,1444.6,0,0,Whole Property,,0,0,0,0,1944046.9,0,0,0,0,0,0,0,0,0,0,0,0,690181.8,585243.4,567598.2,502026,534582.6,531469.2,574270,549214.9,533422.8,515557.9,503844.6,545677.2,38.9064824,-77.03774166,309734,396726.440149592,137625.576967027,2025/10/27 22:01:24+00,2025/10/25 00:00:00+00,,2019,,,
-8575802.4291,4708285.9318,5448315,PM3857643,0182 0082,3857643,CSIS,,,In Compliance,1616 RHODE ISLAND AVE NW,CENTER FOR STRATEGIC AND INTERNATIONAL STUDIES INC,2,"1616 Rhode Island Ave, NW",WASHINGTON,DC,20036,2013,Office,Office,127980,120274,84,39.1,39.1,109.6,109.6,0,0,,631.7,0,0,Whole Property,,0,0,0,0,1379309.9,0,0,0,0,0,0,0,0,0,0,0,0,542035,499305.5,403160,298527.2,265397.1,329427.3,420799.3,404450.8,367024.5,372756.7,357762.9,445559.6,38.9064824,-77.03774166,309734,396726.440149592,137625.576967027,2025/10/27 22:01:24+00,2025/10/25 00:00:00+00,,2020,,,
-8575802.4291,4708285.9318,5448316,PM3857643,0182 0082,3857643,CSIS,,,In Compliance,1616 RHODE ISLAND AVE NW,CENTER FOR STRATEGIC AND INTERNATIONAL STUDIES INC,2,"1616 Rhode Island Ave, NW",WASHINGTON,DC,20036,2013,Office,Office,127980,120274,81,42,42,117.6,117.6,0,0,,784.5,0,0,Whole Property,,0,0,0,0,1479900.8,0,0,0,0,0,0,0,0,0,0,0,0,440743.1,466996.6,406512.9,346882.8,374536.7,419842.2,453014.2,456245.9,428018.1,415617.6,410735.1,430276.9,38.9064824,-77.03774166,309734,396726.440149592,137625.576967027,2025/10/27 22:01:24+00,2025/10/25 00:00:00+00,,2021,,,
-8575802.4291,4708285.9318,5448317,PM3857643,0182 0082,3857643,CSIS,,,In Compliance,1616 RHODE ISLAND AVENUE NW,CENTER FOR STRATEGIC AND INTERNATIONAL STUDIES INC,2,"1616 Rhode Island Ave, NW",WASHINGTON,DC,20036,2013,Office,Office,127980,120274,83,45.4,45.4,127.2,127.2,476.1,4,,976.8,0,0,Whole Property,,0,0,0,0,1601521.9,0,0,0,0,0,0,0,0,0,0,0,0,520211.6,443736.7,440429.1,388865.1,427052.6,471813.3,470069.1,481496,456579.6,429155,434064,500921.2,38.9064824,-77.03774166,309734,396726.440149592,137625.576967027,2025/10/27 22:01:24+00,2025/10/25 00:00:00+00,,2022,,,
-8575802.4291,4708285.9318,5448318,PM3857643,0182 0082,3857643,CSIS,,,In Compliance,1616 RHODE ISLAND AVE NW,CENTER FOR STRATEGIC AND INTERNATIONAL STUDIES INC,2,"1616 Rhode Island Ave, NW",WASHINGTON,DC,20036,2013,Office,Office,127980,120274,83,44.5,44.5,124.6,124.6,480.8,4,,1218.4,0,0,Whole Property,,0,0,0,0,1568031.8,0,0,0,0,0,0,0,0,0,0,0,0,496116.9,436352.8,496945.2,427064.1,441318.5,435165.6,454725,464021.6,445048.2,428218.2,414531.6,410617.3,38.9064824,-77.03774166,309734,396726.440149592,137625.576967027,2025/10/27 22:01:24+00,2025/10/25 00:00:00+00,,2023,,Matthew Byrne,UL
-8575802.4291,4708285.9318,5448319,PM3857643,0182 0082,3857643,CSIS,,,Incomplete Report,1616 RHODE ISLAND AVENUE NW,CENTER FOR STRATEGIC AND INTERNATIONAL STUDIES INC,2,"1616 Rhode Island Ave, NW",WASHINGTON,DC,20036,2013,Office,Office,127980,116549,82,44.6,44.6,124.8,124.8,413.75,3.55,,1489.4,0,0,Whole Property,,0,0,0,0,1522437.2,0,0,0,0,0,0,0,0,0,0,0,0,497317.5,427921.1,425267.3,429659.7,434909.8,434153.7,463852.7,426284.1,423241.2,413342.2,374415.9,444190.3,38.9064824,-77.03774166,309734,396726.440149592,137625.576967027,2025/10/27 22:01:24+00,2025/10/25 00:00:00+00,,2024,,Matthew Byrne,UL
-8579727.3681,4711950.9713,5448320,PM3857665,1920 0826,3857665,Alto Towers Apartments,,,In Compliance,3206 WISCONSIN AV NW,VICTOR REALTY LP,3,3206 Wisconsidn Ave NW,WASHINGTON,DC,20016,1932,Multifamily Housing,Multifamily Housing,56076,56076,,93.3,94.2,140.3,141.1,361.3,6.4,,128672.4,41001.874,0,Whole Building,,0,0,0,0,332495.24092848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.9320980043,-77.0729999754,221531,393670.550000078,140470.978402383,2025/10/27 22:01:24+00,2025/08/05 00:00:00+00,,2013,,,
-8579727.3681,4711950.9713,5448321,PM3857665,1920 0826,3857665,Alto Towers Apartments,,,In Compliance,3206 WISCONSIN AV NW,VICTOR REALTY LP,3,3206 Wisconsidn Ave NW,WASHINGTON,DC,20016,1932,Multifamily Housing,Multifamily Housing,56076,56076,,96.5,95.7,140.5,139.2,372.2,6.6,,2536.9,43619.96769,0,Whole Building,,0,0,0,0,307746.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.9320980043,-77.0729999753,221531,393670.550003077,140470.978400382,2025/10/27 22:01:24+00,2025/08/05 00:00:00+00,,2014,,,
-8579717.7341,4711946.7077,5448322,PM3857665,1920 0826,3857665,Alto Towers Apartments,,,In Compliance,3206 WISCONSIN AV NW,VICTOR REALTY LP,3,3206 Wisconsidn Ave NW,Washington,DC,20016,1932,Multifamily Housing,Multifamily Housing,56076,56076,60,87,90.6,131.3,133.5,345.6,6.2,,2390.2,38076.35959,0,Whole Building,,0,0,0,0,313824.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.9320682114,-77.0729134323,221531,393678.051058461,140467.665132329,2025/10/27 22:01:24+00,2025/08/05 00:00:00+00,,2015,,,
