"Property/Plant ID","Building Name",Address1,Address2,City,State,Zip,"Building Owner","Property Manager","Gross Floor Area","Number of Years Certified","Certification Years",Score(s),"Property Type","Year constructed","Geocodio Latitude","Geocodio Longitude","Geocodio Accuracy Score","Geocodio Accuracy Type","Geocodio Address Line 1","Geocodio Address Line 2","Geocodio Address Line 3","Geocodio House Number","Geocodio Street","Geocodio Unit Type","Geocodio Unit Number","Geocodio City","Geocodio State","Geocodio County","Geocodio Postal Code","Geocodio Country","Geocodio Source"
4404976,"	PARK EAST APARTMENTS","1845 Summit Place NW",,Washington,DC,20009,"CIM Group - DC",,66312,8," 2017, 2018 , 2019 , 2020 , 2021 , 2022 , 2023 , 2024","87, 87 , 85 , 87 , 85 , 79 , 90 , 83","Multifamily Housing",1955,38.926811,-77.042816,1,rooftop,"1845 Summit Pl NW",,"Washington, DC 20009",1845,"Summit Pl NW",,,Washington,DC,"District of Columbia",20009,US,"Statewide (City of Washington)"
4405032,"	THE ARGONNE","1629 Columbia Road NW",,Washington,DC,20009,"CIM Group, LP",,295600,2," 2020, 2021","75, 76","Multifamily Housing",1923,38.926112,-77.037852,1,rooftop,"1629 Columbia Rd NW",,"Washington, DC 20009",1629,"Columbia Rd NW",,,Washington,DC,"District of Columbia",20009,US,"Statewide (City of Washington)"
4405068,"	HARVARD VILLAGE","1829 Summit Place NW",,Washington,DC,20009,"CIM Group - DC",,86936,1," 2024",94,"Multifamily Housing",1930,38.92678,-77.042315,1,rooftop,"1829 Summit Pl NW",,"Washington, DC 20009",1829,"Summit Pl NW",,,Washington,DC,"District of Columbia",20009,US,"Statewide (City of Washington)"
4429402,"	SQUIRE PATTON BOGGS","2550 M Street",,Washington,DC,20037,"Georgetown Income Partners, LLC",,220892,7," 2009, 2010 , 2011 , 2016 , 2017 , 2018 , 2020","75, 80 , 81 , 77 , 81 , 82 , 76",Office,1976,38.904978,-77.05421,1,rooftop,"2550 M St NW",,"Washington, DC 20037",2550,"M St NW",,,Washington,DC,"District of Columbia",20037,US,"Statewide (City of Washington)"
4506895,"	CATHEDRAL COMMONS","3401 Idaho Avenue",,Washington,DC,20016,"Cathedral Commons Partners, LLC","Bozzuto Management Company",258200,1," 2017",75,"Mixed Use Property",2015,38.93532,-77.073428,1,rooftop,"3401 Idaho Ave NW",,"Washington, DC 20016",3401,"Idaho Ave NW",,,Washington,DC,"District of Columbia",20016,US,"Statewide (City of Washington)"
4531936,"	THREE CONSTITUTION SQUARE","175 N Street, NE",,Washington,DC,20002,"ConSqaure Office Three Owner","Cushman & Wakefield",374361,6," 2019, 2020 , 2021 , 2022 , 2023 , 2024","81, 81 , 79 , 81 , 79 , 77",Office,2013,38.906875,-77.003682,1,rooftop,"175 N St NE",,"Washington, DC 20002",175,"N St NE",,,Washington,DC,"District of Columbia",20002,US,"Statewide (City of Washington)"
4582777,"	YALE WEST (YL03)","443 New York Ave NW",,Washington,DC,20001,"Elme Communities",,225626,4," 2021, 2022 , 2023 , 2024","85, 81 , 80 , 88","Multifamily Housing",2011,38.904547,-77.017982,1,rooftop,"443 New York Ave NW",,"Washington, DC 20001",443,"New York Ave NW",,,Washington,DC,"District of Columbia",20001,US,"Statewide (City of Washington)"
4592226,"	FCNL HQ","245 2nd St NE",,"Washington DC",DC,20002,"The Friends Committee on National Legislation",,11000,1," 2018",82,Office,1860,38.893388,-77.003286,1,rooftop,"245 2nd St NE",,"Washington, DC 20002",245,"2nd St NE",,,Washington,DC,"District of Columbia",20002,US,"Statewide (City of Washington)"
4624422,"	1445 NY AVE","1445 New York Avenue NW",,Washington,DC,20005,"Ponte Gadea Washington, LLC","Cushman && Wakefield",186781,12," 2010, 2011 , 2012 , 2013 , 2014 , 2015 , 2016 , 2017 , 2018 , 2019 , 2021 , 2022","81, 84 , 89 , 90 , 91 , 87 , 90 , 87 , 87 , 86 , 79 , 75",Office,1985,38.89936,-77.032924,1,rooftop,"1445 New York Ave NW",,"Washington, DC 20005",1445,"New York Ave NW",,,Washington,DC,"District of Columbia",20005,US,"Statewide (City of Washington)"
4631625,"	1130 CONNECTICUT AVENUE","1130 Connecticut Avenue",,Washington,DC,20036,"Penzance 1130 Property Owner, LLC","Cushman && Wakefield",230865,7," 2010, 2012 , 2014 , 2015 , 2016 , 2017 , 2018","88, 87 , 85 , 81 , 83 , 83 , 81",Office,1986,38.904649,-77.041131,1,rooftop,"1130 Connecticut Ave NW",,"Washington, DC 20036",1130,"Connecticut Ave NW",,,Washington,DC,"District of Columbia",20036,US,"Statewide (City of Washington)"
4673452,"	NATIONAL SQUARE","500 D Street SW",,Washington,DC,20024,"GVAOII 500 D, LLC","Lincoln Property Company",349701,1," 2024",78,Office,2015,38.884654,-77.019591,1,rooftop,"500 D St SW",,"Washington, DC 20024",500,"D St SW",,,Washington,DC,"District of Columbia",20024,US,"Statewide (City of Washington)"
4724507,"	CCDC OFFICE","800 10th Street, NW","Suite 350",Washington,DC,20001,Hines,,599027,10," 2016, 2017 , 2018 , 2019 , 2020 , 2021 , 2022 , 2023 , 2024 , 2025","83, 80 , 82 , 76 , 77 , 85 , 81 , 81 , 86 , 85",Office,2013,38.900225,-77.026325,1,rooftop,"800 10th St NW",,"Washington, DC 20001",800,"10th St NW",,,Washington,DC,"District of Columbia",20001,US,"Statewide (City of Washington)"
4739089,"	NATIONAL PUBLIC RADIO HQ BUILDING","1111 North Capitol St. NE",,Washington,DC,20002,"National Public Radio",,439560,4," 2018, 2019 , 2020 , 2022","81, 81 , 79 , 78",Office,2013,38.904255,-77.008378,1,rooftop,"1111 N Capitol St NE",,"Washington, DC 20002",1111,"N Capitol St NE",,,Washington,DC,"District of Columbia",20002,US,"Statewide (City of Washington)"
4743813,"	1015 18TH STREET","1015 18th Street, NW",,Washington,DC,20036,"Cannon Hill Capital Partners","CodeGreen Solutions Inc.",116684,4," 2021, 2022 , 2023 , 2024","75, 84 , 86 , 85",Office,1970,38.903171,-77.041387,1,rooftop,"1015 18th St NW",,"Washington, DC 20036",1015,"18th St NW",,,Washington,DC,"District of Columbia",20036,US,"Statewide (City of Washington)"
4794008,"	JEFFERSON MARKETPLACE","1550 7th Street NW",,"Washington DC",DC,20001,"Jefferson Marketplace",,266168,1," 2016",78,"Multifamily Housing",2014,38.910385,-77.022206,1,rooftop,"1550 7th St NW",,"Washington, DC 20001",1550,"7th St NW",,,Washington,DC,"District of Columbia",20001,US,"Statewide (City of Washington)"
4795024,"	LAFAYETTE CENTRE","1120 20th Street",,Washington,DC,20036,"Beacon Capital Partners","Cushman & Wakefield - Lafayette",908482,12," 2008, 2009 , 2010 , 2012 , 2013 , 2014 , 2016 , 2021 , 2022 , 2023 , 2024 , 2025","77, 84 , 88 , 87 , 90 , 83 , 75 , 76 , 79 , 76 , 75 , 78",Office,1983,38.904592,-77.045384,1,rooftop,"1120 20th St NW",,"Washington, DC 20036",1120,"20th St NW",,,Washington,DC,"District of Columbia",20036,US,"Statewide (City of Washington)"
4807500,"	JAMESTOWN GEORGETOWN PARK - MARKET HOUSE","3276 M Street NW",,Washington,DC,20007,Jamestown,,17717,3," 2017, 2018 , 2019","88, 85 , 95","Supermarket/Grocery Store",1990,38.904768,-77.06515,1,rooftop,"3276 M St NW",,"Washington, DC 20007",3276,"M St NW",,,Washington,DC,"District of Columbia",20007,US,"Statewide (City of Washington)"
4820587,"	FORT TOTTEN SQUARE","5661 3rd St. NE",,Washington,DC,20011,"JBG Smith",,481171,4," 2018, 2019 , 2020 , 2021","75, 83 , 80 , 85","Mixed Use Property",2015,38.958619,-77.002662,1,rooftop,"5661 3rd St NE",,"Washington, DC 20011",5661,"3rd St NE",,,Washington,DC,"District of Columbia",20011,US,"Statewide (City of Washington)"
4820588,"	ATLANTIC PLUMBING A","2112 8th St. NW",,Washington,DC,20001,"JBG Smith",,281954,6," 2018, 2019 , 2020 , 2021 , 2023 , 2024","77, 77 , 76 , 75 , 81 , 77","Multifamily Housing",2015,38.9184,-77.023077,1,rooftop,"2112 8th St NW",,"Washington, DC 20001",2112,"8th St NW",,,Washington,DC,"District of Columbia",20001,US,"Statewide (City of Washington)"
4820589,"	THE GALE ECKINGTON","151 Q St. NE",,Washington,DC,20002,"JBG Smith",,562172,6," 2016, 2017 , 2019 , 2020 , 2021 , 2022","98, 79 , 86 , 89 , 92 , 80","Multifamily Housing",2013,38.910909,-77.004208,1,rooftop,"151 Q St NE",,"Washington, DC 20002",151,"Q St NE",,,Washington,DC,"District of Columbia",20002,US,"Statewide (City of Washington)"
4862045,"	THE GRIFFIN","3801 Georgia Ave NW",,Washington,DC,20011,"Donatelli Development",,56680,2," 2016, 2018","77, 75","Multifamily Housing",2012,38.937897,-77.02428,1,rooftop,"3801 Georgia Ave NW",,"Washington, DC 20011",3801,"Georgia Ave NW",,,Washington,DC,"District of Columbia",20011,US,"Statewide (City of Washington)"
4869405,"	1016 16TH STREET, NW","1016 16th Street",,Washington,DC,20036,"1016 16th Street Condominium Owners' Association",Akridge,38025,3," 2022, 2023 , 2024","80, 79 , 79",Office,1940,38.903253,-77.036963,1,rooftop,"1016 16th St NW",,"Washington, DC 20036",1016,"16th St NW",,,Washington,DC,"District of Columbia",20036,US,"Statewide (City of Washington)"
4898777,"	ARCH SQUARE","675 H Street",,Washington,DC,20001,"AFIAA ARCH SQ LLC",,61230,4," 2017, 2018 , 2020 , 2022","81, 81 , 96 , 98",Office,1871,38.900005,-77.021545,1,rooftop,"675 H St NW",,"Washington, DC 20001",675,"H St NW",,,Washington,DC,"District of Columbia",20001,US,"Statewide (City of Washington)"
4938598,"	THE WESTORY - 607 14TH STREET","607 14th Street NW",,Washington,DC,20004,"REEP-OFC Westory DC LLC","Cushman && Wakefield",300625,9," 2010, 2011 , 2014 , 2015 , 2016 , 2017 , 2018 , 2022 , 2023","75, 86 , 81 , 79 , 83 , 82 , 82 , 75 , 81",Office,1989,38.897726,-77.031585,1,rooftop,"607 14th St NW",,"Washington, DC 20005",607,"14th St NW",,,Washington,DC,"District of Columbia",20005,US,"Statewide (City of Washington)"
4985823,"	4115 WISCONSIN AVE NW","4115 Wisconsin Ave NW",,Washington,DC,20016,"Bernstein Management Corporation",,53298,3," 2021, 2022 , 2023","96, 97 , 96","Multifamily Housing",1928,38.942925,-77.07636,1,rooftop,"4115 Wisconsin Ave NW",,"Washington, DC 20016",4115,"Wisconsin Ave NW",,,Washington,DC,"District of Columbia",20016,US,"Statewide (City of Washington)"
4988493,"	HUMAN RIGHTS CAMPAIGN FOUNDATION","1640 Rhode Island Ave. NW",,Washington,DC,20036,"Human Rights Campaign Foundation",,81769,4," 2010, 2012 , 2024 , 2025","78, 75 , 84 , 86",Office,1954,38.906329,-77.038117,1,rooftop,"1640 Rhode Island Ave NW",,"Washington, DC 20036",1640,"Rhode Island Ave NW",,,Washington,DC,"District of Columbia",20036,US,"Statewide (City of Washington)"
4989400,"	1201 CONNECTICUT NOVEL COWORKING LLC (LONGFELLOW BUILDING)","1201 Connecticut Ave NW",,Washington,DC,20036,"1201 Connecticut Novel Coworking, LLC",JLL,202675,2," 2018, 2019","89, 79",Office,1940,38.906101,-77.040776,1,rooftop,"1201 Connecticut Ave NW",,"Washington, DC 20036",1201,"Connecticut Ave NW",,,Washington,DC,"District of Columbia",20036,US,"Statewide (City of Washington)"
4991913,"	LEO AT WATERFRONT STATION","1150 4th St SW",,Washington,DC,20024,"Bernstein Management Corporation",,238000,1," 2022",78,"Multifamily Housing",2014,38.877481,-77.016322,1,rooftop,"1150 4th St SW",,"Washington, DC 20024",1150,"4th St SW",,,Washington,DC,"District of Columbia",20024,US,"Statewide (City of Washington)"
4993774,"	SIX SIXTY NORTH CAPITOL","660 North Capitol Street,NW",,Washington,DC,20001,"660 North Capitol LLC","Lincoln Properties Company",213081,7," 2018, 2019 , 2020 , 2021 , 2022 , 2023 , 2025","95, 80 , 80 , 87 , 79 , 81 , 86",Office,2016,38.898615,-77.009588,1,rooftop,"660 N Capitol St NW",,"Washington, DC 20001",660,"N Capitol St NW",,,Washington,DC,"District of Columbia",20001,US,"Statewide (City of Washington)"
5011813,"	1200 17TH STREET","1200 17th Street, NW",,Washington,DC,20036,Akridge,,188010,5," 2016, 2017 , 2018 , 2024 , 2025","95, 86 , 86 , 75 , 80",Office,2014,38.906028,-77.03887,1,rooftop,"1200 17th St NW",,"Washington, DC 20036",1200,"17th St NW",,,Washington,DC,"District of Columbia",20036,US,"Statewide (City of Washington)"
5019130,"	TA0121 - 1100 FIRST ST","1100 FIRST ST",,WASHINGTON,DC,20002,"Unizo Real Estate DC Four, LLC",,347608,6," 2018, 2019 , 2020 , 2021 , 2024 , 2025","79, 76 , 80 , 79 , 85 , 86",Office,2009,38.904033,-77.006569,1,rooftop,"1100 1st St NE",,"Washington, DC 20002",1100,"1st St NE",,,Washington,DC,"District of Columbia",20002,US,"Statewide (City of Washington)"
5021472,"	MERIDIAN MANOR: MERIDIAN MANOR","1424 Chapin Street Northwest",,Washington,DC,20009,"National Housing Trust - Enterprise Preservation Corporation",,44160,1," 2017",96,"Multifamily Housing",1929,38.921322,-77.033254,1,rooftop,"1424 Chapin St NW",,"Washington, DC 20009",1424,"Chapin St NW",,,Washington,DC,"District of Columbia",20009,US,"Statewide (City of Washington)"
5021494,"	ST. DENNIS: ST. DENNIS","1636 Kenyon Street Northwest",,Washington,DC,20010,"National Housing Trust - Enterprise Preservation Corporation",,29603,1," 2017",95,"Multifamily Housing",1921,38.929554,-77.038506,1,rooftop,"1636 Kenyon St NW",,"Washington, DC 20010",1636,"Kenyon St NW",,,Washington,DC,"District of Columbia",20010,US,"Statewide (City of Washington)"
5021516,"	MONSEÑOR ROMERO APTS: MONSENOR ROMERO","3145 Mount Pleasant Street Northwest",,Washington,DC,20010,"National Housing Trust - Enterprise Preservation Corporation",,46432,1," 2017",95,"Multifamily Housing",2014,38.929871,-77.037568,1,rooftop,"3145 Mt Pleasant St NW",,"Washington, DC 20010",3145,"Mt Pleasant St NW",,,Washington,DC,"District of Columbia",20010,US,"Statewide (City of Washington)"
5060175,"	MONROE STREET MARKET - CAMPUS (MN206, MN207, MO147, MO150)","625 Monroe St NE",,Washington,DC,20017,"Monroe Street Residential LLC",Bozzuto,812174,1," 2025",78,"Multifamily Housing",2013,38.932065,-76.997043,1,rooftop,"625 Monroe St NE",,"Washington, DC 20017",625,"Monroe St NE",,,Washington,DC,"District of Columbia",20017,US,"Statewide (City of Washington)"
5093497,"	MIDTOWN CENTER","1100 15th Street NW",,Washington,DC,20005,"Carr Properties",,911093,8," 2012, 2013 , 2019 , 2020 , 2021 , 2022 , 2024 , 2025","75, 79 , 86 , 88 , 88 , 86 , 85 , 90",Office,2017,38.904035,-77.034989,1,rooftop,"1100 15th St NW",,"Washington, DC 20005",1100,"15th St NW",,,Washington,DC,"District of Columbia",20005,US,"Statewide (City of Washington)"
5102639,"	THE DUDDINGTON","1754 Lanier PL, NW",,Washington,DC,20009,"1754 Lanier, LLC","Wexford Property Management Inc.",19800,1," 2016",100,"Multifamily Housing",1910,38.924297,-77.04185,1,rooftop,"1754 Lanier Pl NW",,"Washington, DC 20009",1754,"Lanier Pl NW",,,Washington,DC,"District of Columbia",20009,US,"Statewide (City of Washington)"
5134091,"	601 MASSACHUSETTS AVENUE","601 Massachusetts Ave. NW","Suite 100","Washington DC",DC,20001,"Boston Properties Washington Regional Office",,502968,10," 2016, 2017 , 2018 , 2019 , 2020 , 2021 , 2022 , 2023 , 2024 , 2025","90, 90 , 89 , 76 , 80 , 84 , 82 , 81 , 81 , 82",Office,2015,38.90188,-77.020206,1,rooftop,"601 Massachusetts Ave NW",,"Washington, DC 20001",601,"Massachusetts Ave NW",,,Washington,DC,"District of Columbia",20001,US,"Statewide (City of Washington)"
55633192,"	PARC RIVERSIDE EAST AND WEST - CAMPUS (PA541)(PA542)","1011 1st Street SE",,Washington,DC,20003,"Prudential Real Estate Advisors",Bozzuto,658503,1," 2025",94,"Multifamily Housing",2014,38.87816,-77.006445,1,rooftop,"1011 1st St SE",,"Washington, DC 20003",1011,"1st St SE",,,Washington,DC,"District of Columbia",20003,US,"Statewide (City of Washington)"
5765639,"	THE HEPBURN","1901 Connecticut Ave NW",,Washington,DC,20009,"Dupont DC Investors, LLC","Bozzuto Management Company",226209,2," 2018, 2020","83, 75","Multifamily Housing",2016,38.915931,-77.044455,1,rooftop,"1901 Connecticut Ave NW",,"Washington, DC 20009",1901,"Connecticut Ave NW",,,Washington,DC,"District of Columbia",20009,US,"Statewide (City of Washington)"
5777992,"	BERKSHIRE 15 (BH20)","2011 15th Street NW",,Washington,DC,20009,"BMIRF Berkshire15, L.L.C. C/O Berkshire Residential Investments",,83634,6," 2019, 2021 , 2022 , 2023 , 2024 , 2025","86, 92 , 75 , 77 , 82 , 79","Multifamily Housing",2016,38.917942,-77.034049,1,rooftop,"2011 15th St NW",,"Washington, DC 20009",2011,"15th St NW",,,Washington,DC,"District of Columbia",20009,US,"Statewide (City of Washington)"
5785904,"	CLARIDGE HOUSE COOPERATIVE: 950 25TH STREET NORTHWEST","950 25th Street Northwest",,Washington,DC,20037,"Claridge House Cooperative, Inc.",,373216,9," 2015, 2016 , 2018 , 2019 , 2020 , 2021 , 2022 , 2023 , 2024","88, 91 , 91 , 91 , 87 , 96 , 97 , 97 , 98","Multifamily Housing",1960,38.902102,-77.053569,1,rooftop,"950 25th St NW",,"Washington, DC 20037",950,"25th St NW",,,Washington,DC,"District of Columbia",20037,US,"Statewide (City of Washington)"
5810688,"	SOUTHWEST WATERFRONT - PARCEL 3B","801 Wharf St",,Washington,DC,20024,"CARR-WHARF 3B HOTEL LESSEE LLC",,250657,1," 2022",79,Hotel,2017,38.879419,-77.02505,1,rooftop,"801 Wharf St SW",,"Washington, DC 20024",801,"Wharf St SW",,,Washington,DC,"District of Columbia",20024,US,"Statewide (City of Washington)"
5825075,"	LEX AT WATERFRONT STATION","1151 4TH ST SW",,Washington,DC,20024,"Bernstein Management Corporation",,248000,1," 2022",79,"Multifamily Housing",2015,38.877472,-77.018715,1,rooftop,"1151 4th St SW",,"Washington, DC 20024",1151,"4th St SW",,,Washington,DC,"District of Columbia",20024,US,"Statewide (City of Washington)"
5829,"	1101 17TH STREET","1101 17th Street N.W.",,Washington,DC,20036,"JBG Smith",,231396,10," 2008, 2009 , 2010 , 2012 , 2015 , 2016 , 2017 , 2018 , 2020 , 2021","75, 75 , 87 , 82 , 75 , 79 , 79 , 78 , 75 , 75",Office,1964,38.904056,-77.038131,1,rooftop,"1101 17th St NW",,"Washington, DC 20036",1101,"17th St NW",,,Washington,DC,"District of Columbia",20036,US,"Statewide (City of Washington)"
5833257,"	2131 K STREET","2131 K Street NW",,Washington,DC,20037,"DHP 2131 K STREET LLC","Avison Young",91737,1," 2024",79,"Medical Office",1982,38.9029,-77.047668,1,rooftop,"2131 K St NW",,"Washington, DC 20037",2131,"K St NW",,,Washington,DC,"District of Columbia",20037,US,"Statewide (City of Washington)"
5836746,"	GENERAL SECRETARIAT BUILDING","1889 F Street NW",,Washington,DC,20006,"Organization of American States",,273095,8," 2008, 2009 , 2010 , 2012 , 2021 , 2023 , 2024 , 2025","83, 85 , 80 , 83 , 83 , 86 , 88 , 86",Office,1978,38.897598,-77.042715,1,rooftop,"1889 F St NW",,"Washington, DC 20006",1889,"F St NW",,,Washington,DC,"District of Columbia",20006,US,"Statewide (City of Washington)"
5924418,"	645 H STREET","645 H Street, NE",,Washington,DC,20002,"US REIF 645 H St Washington DC LLC","Cushman && Wakefield",88886,7," 2018, 2019 , 2020 , 2021 , 2022 , 2023 , 2024","88, 87 , 83 , 76 , 86 , 89 , 94",Office,2015,38.899922,-76.996591,1,rooftop,"645 H St NE",,"Washington, DC 20002",645,"H St NE",,,Washington,DC,"District of Columbia",20002,US,"Statewide (City of Washington)"
6016533,"	900 16TH STREET","900 16th Street, NW","Suite 255",Washington,DC,20006,"Oxford Properties Group",,128321,7," 2018, 2019 , 2020 , 2021 , 2022 , 2023 , 2024","89, 82 , 90 , 90 , 87 , 87 , 87",Office,2016,38.901725,-77.036988,1,rooftop,"900 16th St NW",,"Washington, DC 20006",900,"16th St NW",,,Washington,DC,"District of Columbia",20006,US,"Statewide (City of Washington)"
6022881,"	THE APOLLO","600 H Street NE",,Washington,DC,20002,Bozzuto,,474640,3," 2019, 2020 , 2022","81, 84 , 92","Multifamily Housing",2017,38.900412,-76.99739,1,rooftop,"600 H St NE",,"Washington, DC 20002",600,"H St NE",,,Washington,DC,"District of Columbia",20002,US,"Statewide (City of Washington)"
6024618,"	13TH & U","1310 U St NW",,Washington,DC,20009,"JBG Smith",,174889,4," 2021, 2022 , 2023 , 2024","92, 94 , 96 , 93","Multifamily Housing",2017,38.916786,-77.030174,1,rooftop,"1310 U St NW",,"Washington, DC 20009",1310,"U St NW",,,Washington,DC,"District of Columbia",20009,US,"Statewide (City of Washington)"
6037917,"	WEST HALF","1201 Half Street, SE",,Washington,DC,20003,"JBG Smith",,449656,3," 2022, 2023 , 2024","76, 86 , 83","Multifamily Housing",2019,38.876483,-77.00746,1,range_interpolation,"1201 Half St SE",,"Washington, DC 20003",1201,"Half St SE",,,Washington,DC,"District of Columbia",20003,US,"TIGER/Line® from the US Census Bureau"
6040122,"	MARKET SQUARE - 701","701 Pennsylvania Avenue, NW",,Washington,DC,20004,"PRPMCOF Market Square LLC",,537320,8," 2017, 2018 , 2019 , 2020 , 2021 , 2022 , 2023 , 2024","89, 88 , 80 , 81 , 83 , 86 , 77 , 80",Office,1990,38.894446,-77.022382,1,rooftop,"701 Pennsylvania Ave NW",,"Washington, DC 20004",701,"Pennsylvania Ave NW",,,Washington,DC,"District of Columbia",20004,US,"Statewide (City of Washington)"
6040217,"	MARKET SQUARE - 801","801 Pennsylvania Avenue, NW",,Washington,DC,20004,"PRPMCOF Market Square LLC",,524169,17," 2008, 2009 , 2010 , 2011 , 2012 , 2013 , 2014 , 2015 , 2016 , 2017 , 2018 , 2019 , 2020 , 2021 , 2022 , 2023 , 2024","75, 80 , 83 , 83 , 80 , 79 , 80 , 83 , 90 , 93 , 92 , 84 , 85 , 85 , 89 , 75 , 75",Office,1990,38.894436,-77.023508,1,rooftop,"801 Pennsylvania Ave NW",,"Washington, DC 20004",801,"Pennsylvania Ave NW",,,Washington,DC,"District of Columbia",20004,US,"Statewide (City of Washington)"
6046211,"	INSIGNIA ON M (NG39) (NG64)","1111 New Jersey Avenue SE",,Washington,DC,20003,"Gallery Capitol Riverfront Property, LLC",Bozzuto,256806,5," 2019, 2022 , 2023 , 2024 , 2025","87, 88 , 84 , 77 , 78","Multifamily Housing",2017,38.877035,-77.004826,1,rooftop,"1111 New Jersey Ave SE",,"Washington, DC 20003",1111,"New Jersey Ave SE",,,Washington,DC,"District of Columbia",20003,US,"Statewide (City of Washington)"
6054805,"	2001 L STREET N.W.","2001 L Street N.W.",,Washington,DC,20036,"2001 L Street, LLC",,169727,5," 2016, 2017 , 2018 , 2021 , 2022","79, 76 , 76 , 75 , 78",Office,1986,38.904047,-77.045297,1,rooftop,"2001 L St NW",,"Washington, DC 20036",2001,"L St NW",,,Washington,DC,"District of Columbia",20036,US,"Statewide (City of Washington)"
6064771,"	SQUARE 452 LLC C/O GOULD PROPERTY CO.","600 Mass Ave NW","Suite 101",Washington,DC,20001,"Gould Property Company",,415165,2," 2018, 2019","78, 81",Office,2016,38.901407,-77.020531,1,rooftop,"600 Massachusetts Ave NW",,"Washington, DC 20001",600,"Massachusetts Ave NW",,,Washington,DC,"District of Columbia",20001,US,"Statewide (City of Washington)"
6076576,"	1133 15TH STREET","1133 15th Street NW",,Washington,DC,20005,DivcoWest,"Cushman && Wakefield",235030,3," 2018, 2021 , 2023","78, 76 , 75",Office,1969,38.904861,-77.034024,1,rooftop,"1133 15th St NW",,"Washington, DC 20005",1133,"15th St NW",,,Washington,DC,"District of Columbia",20005,US,"Statewide (City of Washington)"
60852794,"	AVENTINE AT FORT TOTTEN - PARENT","300 Hamilton Street NE",,Washington,DC,20011,Greystar,,305677,1," 2025",81,"Multifamily Housing",2007,38.953259,-77.001023,1,rooftop,"300 Hamilton St NE",,"Washington, DC 20011",300,"Hamilton St NE",,,Washington,DC,"District of Columbia",20011,US,"Statewide (City of Washington)"
