blk2020gj,blk2020ge,blk2010gj,blk2010ge,parea,weight
G11000100006004006,110010006004006,G11000100006004006,110010006004006,1,1
G11000100006004007,110010006004007,G11000100006004007,110010006004007,0.1459524249,0.0945424727
G11000100006004007,110010006004007,G11000100006004008,110010006004008,0.8540475751,0.9054575273
G11000100006004008,110010006004008,G11000100006004007,110010006004007,0.9283733269,0.8878814471
G11000100006004008,110010006004008,G11000100006004008,110010006004008,0.0716266731,0.1121185529
G11000100006004009,110010006004009,G11000100006004009,110010006004009,1,1
G11000100006004010,110010006004010,G11000100006004011,110010006004011,1,1
G11000100006004011,110010006004011,G11000100006004012,110010006004012,0.9696639964,1
G11000100006004011,110010006004011,G11000100006004013,110010006004013,0.0303360036,0
G11000100006004012,110010006004012,G11000100006004018,110010006004018,0.0495137047,0
G11000100006004012,110010006004012,G11000100006004019,110010006004019,0.9235681305,1
G11000100006004012,110010006004012,G11000100006004020,110010006004020,0.0269181648,0
G11000100006004013,110010006004013,G11000100006004017,110010006004017,1,1
G11000100006004014,110010006004014,G11000100006004010,110010006004010,1,1
G11000100006004015,110010006004015,G11000100006004015,110010006004015,1,1
G11000100006004016,110010006004016,G11000100006004014,110010006004014,1,1
G11000100006004017,110010006004017,G11000100006004014,110010006004014,1,1
G11000100006004018,110010006004018,G11000100006004021,110010006004021,1,1
G11000100006004019,110010006004019,G11000100006004016,110010006004016,1,1
G11000100007021000,110010007021000,G11000100007021000,110010007021000,0.9847827516,1
G11000100007021000,110010007021000,G11000100007021004,110010007021004,0.0152172484,0
G11000100007021001,110010007021001,G11000100007021000,110010007021000,1,1
G11000100007021002,110010007021002,G11000100007021001,110010007021001,0.4441098593,0.4441098593
G11000100007021002,110010007021002,G11000100007021007,110010007021007,0.1064326878,0.1064326878
G11000100007021002,110010007021002,G11000100008013025,110010008013025,0.4494574529,0.4494574529
G11000100007021003,110010007021003,G11000100007021002,110010007021002,1,1
G11000100007021004,110010007021004,G11000100007021003,110010007021003,1,1
G11000100007021005,110010007021005,G11000100007021006,110010007021006,1,1
G11000100007021006,110010007021006,G11000100007021005,110010007021005,1,1
G11000100007022000,110010007022000,G11000100004001022,110010004001022,0.0081481481,0
G11000100007022000,110010007022000,G11000100007014008,110010007014008,0.0731324545,0.009006369
G11000100007022000,110010007022000,G11000100007022000,110010007022000,0.9187193974,0.990993631
G11000100007023000,110010007023000,G11000100007023000,110010007023000,1,1
G11000100007023001,110010007023001,G11000100007023001,110010007023001,1,1
G11000100007023002,110010007023002,G11000100007023002,110010007023002,1,1
G11000100007031000,110010007031000,G11000100007012000,110010007012000,0.813161318,0.6056451613
G11000100007031000,110010007031000,G11000100008011001,110010008011001,0.186838682,0.3943548387
G11000100007031001,110010007031001,G11000100007012001,110010007012001,1,1
G11000100007032000,110010007032000,G11000100007013000,110010007013000,0.3848963879,0.6108786611
G11000100007032000,110010007032000,G11000100007013001,110010007013001,0.3182897862,0.1083217108
G11000100007032000,110010007032000,G11000100007013002,110010007013002,0.2358178393,0.2807996281
G11000100007032000,110010007032000,G11000100008013024,110010008013024,0.0609959866,0
G11000100007032001,110010007032001,G11000100007013003,110010007013003,1,1
G11000100007041000,110010007041000,G11000100007011000,110010007011000,1,1
G11000100007041001,110010007041001,G11000100007011001,110010007011001,1,1
G11000100007041002,110010007041002,G11000100007011002,110010007011002,1,1
G11000100007041003,110010007041003,G11000100007011003,110010007011003,1,1
G11000100007041004,110010007041004,G11000100007011004,110010007011004,0.4609507034,0.7006472492
G11000100007041004,110010007041004,G11000100007011005,110010007011005,0.5390492966,0.2993527508
G11000100007041005,110010007041005,G11000100007011006,110010007011006,1,1
G11000100007041006,110010007041006,G11000100007011007,110010007011007,1,1
G11000100007042000,110010007042000,G11000100007014000,110010007014000,1,1
G11000100007042001,110010007042001,G11000100007014001,110010007014001,1,1
G11000100007042002,110010007042002,G11000100007014003,110010007014003,1,1
G11000100007042003,110010007042003,G11000100007014002,110010007014002,1,1
G11000100007042004,110010007042004,G11000100007014007,110010007014007,1,1
G11000100007042005,110010007042005,G11000100007014007,110010007014007,1,1
G11000100007042006,110010007042006,G11000100007014002,110010007014002,1,1
G11000100007042007,110010007042007,G11000100007014005,110010007014005,1,1
G11000100007042008,110010007042008,G11000100007014004,110010007014004,1,1
G11000100007042009,110010007042009,G11000100007014009,110010007014009,1,1
G11000100007042010,110010007042010,G11000100007014008,110010007014008,1,1
G11000100007042011,110010007042011,G11000100007014008,110010007014008,1,1
G11000100007042012,110010007042012,G11000100007014006,110010007014006,1,1
G11000100008021000,110010008021000,G11000100008021000,110010008021000,1,1
G11000100008021001,110010008021001,G11000100008021001,110010008021001,1,1
G11000100008021002,110010008021002,G11000100008014012,110010008014012,0,0
G11000100008021002,110010008021002,G11000100008021002,110010008021002,1,1
G11000100008021002,110010008021002,G11000100008021005,110010008021005,0,0
G11000100008021003,110010008021003,G11000100008021004,110010008021004,1,1
G11000100008021004,110010008021004,G11000100008021003,110010008021003,1,1
G11000100008021005,110010008021005,G11000100008021006,110010008021006,1,1
G11000100008021006,110010008021006,G11000100008021009,110010008021009,1,1
G11000100008021007,110010008021007,G11000100008021010,110010008021010,1,1
G11000100008021008,110010008021008,G11000100008021007,110010008021007,1,1
G11000100008021009,110010008021009,G11000100008021008,110010008021008,1,1
G11000100008021010,110010008021010,G11000100008021011,110010008021011,1,1
G11000100008021011,110010008021011,G11000100008021012,110010008021012,1,1
G11000100008021012,110010008021012,G11000100008021012,110010008021012,0.0035808447,0.005174947
G11000100008021012,110010008021012,G11000100008021013,110010008021013,0.9964191553,0.994825053
G11000100008021013,110010008021013,G11000100008021014,110010008021014,1,1
G11000100008021014,110010008021014,G11000100008021015,110010008021015,0.7352738756,0.7352738756
G11000100008021014,110010008021014,G11000100008021018,110010008021018,0.2647261244,0.2647261244
G11000100008021015,110010008021015,G11000100008021016,110010008021016,1,1
G11000100008021016,110010008021016,G11000100008021019,110010008021019,1,1
G11000100008022000,110010008022000,G11000100008022001,110010008022001,1,1
G11000100008022001,110010008022001,G11000100008022007,110010008022007,1,1
G11000100008022002,110010008022002,G11000100008022004,110010008022004,1,1
G11000100008022003,110010008022003,G11000100008022003,110010008022003,1,1
G11000100008022004,110010008022004,G11000100008022005,110010008022005,1,1
G11000100008022005,110010008022005,G11000100008022001,110010008022001,1,1
G11000100008022006,110010008022006,G11000100008022002,110010008022002,1,1
G11000100008022007,110010008022007,G11000100008022006,110010008022006,1,1
G11000100008022008,110010008022008,G11000100008022008,110010008022008,0.7473709127,1
G11000100008022008,110010008022008,G11000100008022011,110010008022011,0.2526290873,0
G11000100008022009,110010008022009,G11000100008022009,110010008022009,1,1
G11000100008022010,110010008022010,G11000100008022015,110010008022015,1,1
G11000100008022011,110010008022011,G11000100008022016,110010008022016,1,1
G11000100008022012,110010008022012,G11000100008022013,110010008022013,0.4537609329,0.5579399142
G11000100008022012,110010008022012,G11000100008022014,110010008022014,0.1674635569,0
G11000100008022012,110010008022012,G11000100008022018,110010008022018,0.094382896,0.1030042918
G11000100008022012,110010008022012,G11000100008022019,110010008022019,0.2843926142,0.339055794
G11000100008022013,110010008022013,G11000100002011002,110010002011002,0.3938403253,0
G11000100008022013,110010008022013,G11000100008022010,110010008022010,0.4076314345,0.7175887169
G11000100008022013,110010008022013,G11000100008022020,110010008022020,0.1985282402,0.2824112831
G11000100008022014,110010008022014,G11000100008022017,110010008022017,1,1
G11000100008022015,110010008022015,G11000100008022021,110010008022021,1,1
G11000100008031000,110010008031000,G11000100008013000,110010008013000,1,1
G11000100008031001,110010008031001,G11000100008013000,110010008013000,1,1
G11000100008031002,110010008031002,G11000100008013001,110010008013001,1,1
G11000100008032000,110010008032000,G11000100008011000,110010008011000,1,1
G11000100008033000,110010008033000,G11000100008011000,110010008011000,1,1
G11000100008041000,110010008041000,G11000100008012000,110010008012000,0.7075456147,0.6153846154
G11000100008041000,110010008041000,G11000100008012002,110010008012002,0.2924543853,0.3846153846
G11000100008041001,110010008041001,G11000100008012001,110010008012001,1,1
G11000100008041002,110010008041002,G11000100008012004,110010008012004,1,1
G11000100008041003,110010008041003,G11000100008012003,110010008012003,1,1
G11000100008041004,110010008041004,G11000100008012005,110010008012005,1,1
G11000100008041005,110010008041005,G11000100008012006,110010008012006,0.2608092129,0
G11000100008041005,110010008041005,G11000100008012007,110010008012007,0.7391907871,1
G11000100008041006,110010008041006,G11000100008012008,110010008012008,1,1
G11000100008041007,110010008041007,G11000100008012011,110010008012011,1,1
G11000100008041008,110010008041008,G11000100008012009,110010008012009,1,1
G11000100008041009,110010008041009,G11000100008012010,110010008012010,1,1
G11000100008041010,110010008041010,G11000100008012012,110010008012012,1,1
G11000100008041011,110010008041011,G11000100008012013,110010008012013,1,1
G11000100008041012,110010008041012,G11000100008012014,110010008012014,1,1
G11000100008041013,110010008041013,G11000100008012015,110010008012015,1,1
G11000100008042000,110010008042000,G11000100008014000,110010008014000,1,1
G11000100008042001,110010008042001,G11000100008014000,110010008014000,0.9425505663,0.9553758903
G11000100008042001,110010008042001,G11000100008014001,110010008014001,0.0574494337,0.0446241097
G11000100008042002,110010008042002,G11000100008014002,110010008014002,1,1
G11000100008042003,110010008042003,G11000100008014003,110010008014003,1,1
G11000100008042004,110010008042004,G11000100008014004,110010008014004,1,1
G11000100008042005,110010008042005,G11000100008014006,110010008014006,1,1
G11000100008042006,110010008042006,G11000100008014005,110010008014005,1,1
G11000100008042007,110010008042007,G11000100008014008,110010008014008,0.946489235,0.946489235
G11000100008042007,110010008042007,G11000100008014009,110010008014009,0,0
G11000100008042007,110010008042007,G11000100008014010,110010008014010,0,0
G11000100008042007,110010008042007,G11000100009022013,110010009022013,0.053510765,0.053510765
G11000100008042007,110010008042007,G11000100009022037,110010009022037,0,0
G11000100008042008,110010008042008,G11000100008014013,110010008014013,0.8506737171,0.8506737171
G11000100008042008,110010008042008,G11000100009022012,110010009022012,0.1493262829,0.1493262829
G11000100008042009,110010008042009,G11000100008014011,110010008014011,1,1
G11000100008042010,110010008042010,G11000100008014014,110010008014014,1,1
G11000100008043000,110010008043000,G11000100008013002,110010008013002,0.9441081399,1
G11000100008043000,110010008043000,G11000100008013003,110010008013003,0.0558918601,0
G11000100008043001,110010008043001,G11000100008013004,110010008013004,1,1
G11000100008043002,110010008043002,G11000100008013005,110010008013005,1,1
G11000100008043003,110010008043003,G11000100008013006,110010008013006,1,1
G11000100008043004,110010008043004,G11000100008013007,110010008013007,1,1
G11000100008043005,110010008043005,G11000100008013008,110010008013008,1,1
G11000100008043006,110010008043006,G11000100008013009,110010008013009,1,1
G11000100008043007,110010008043007,G11000100008013010,110010008013010,1,1
G11000100008043008,110010008043008,G11000100008013011,110010008013011,1,1
G11000100008043009,110010008043009,G11000100008013012,110010008013012,1,1
G11000100008043010,110010008043010,G11000100008013013,110010008013013,1,1
G11000100008043011,110010008043011,G11000100008013014,110010008013014,1,1
G11000100008043012,110010008043012,G11000100008013015,110010008013015,1,1
G11000100008043013,110010008043013,G11000100008013016,110010008013016,1,1
G11000100008043014,110010008043014,G11000100008013017,110010008013017,1,1
G11000100008043015,110010008043015,G11000100008013018,110010008013018,1,1
G11000100008043016,110010008043016,G11000100008013019,110010008013019,0.4844533911,0.3333333333
