GISJOIN,YEAR,STUSAB,REGION,DIVISION,STATE,STATEA,COUNTY,COUNTYA,CTY_SUBA,COUSUBCC,PLACEA,PLACECC,PLACEDC,TRACTA,BLCK_GRPA,BLOCKA,CONCIT,AIANHHA,AIANHHCC,AITSCE,MSACMSA,CMSA,MACCI,PMSA,NECMA,NECMACCI,CD106,SLDU,SLDL,VTD,VTDI,ZCTA3,ZCTA5,AREALAND,AREAWATR,NAME,FUNCSTAT,INTPTLAT,INTPLON,LSADC,SDELM,SDSEC,SDUNI,TAZ,MACC,FYE001,FYE002,FYE003,FYE004,FYE005,FYE006,FYE007
"G11000100084024010","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","008402","4","4010","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20002","11640","0","Block 4010","S","+38896561","-076993267",,"99999","99999","00030","26B0","50000",47,44,0,0,0,0,7
"G11000100084024011","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","008402","4","4011","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20002","14759","0","Block 4011","S","+38896561","-076994398",,"99999","99999","00030","26B0","50000",70,179,0,10,0,6,15
"G11000100084024012","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","008402","4","4012","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20002","3185","0","Block 4012","S","+38895869","-076994448",,"99999","99999","00030","26B0","50000",18,0,0,0,0,1,0
"G11000100084101000","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","008410","1","1000","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20002","2937","0","Block 1000","S","+38900211","-076985113",,"99999","99999","00030","26J0","50000",0,0,0,0,0,0,0
"G11000100084101001","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","008410","1","1001","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20002","26150","0","Block 1001","S","+38900600","-076986950",,"99999","99999","00030","26J0","50000",2,145,1,4,0,7,1
"G11000100084101002","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","008410","1","1002","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20002","5229","0","Block 1002","S","+38901247","-076987676",,"99999","99999","00030","26J0","50000",0,11,0,0,0,0,0
"G11000100084101003","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","008410","1","1003","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20002","21027","0","Block 1003","S","+38901811","-076989347",,"99999","99999","00030","26J0","50000",0,111,1,0,0,0,0
"G11000100084101004","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","008410","1","1004","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20002","860","0","Block 1004","S","+38902542","-076990020",,"99999","99999","00030","26J0","50000",0,0,0,0,0,0,0
"G11000100084101005","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","008410","1","1005","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20002","5039","0","Block 1005","S","+38902711","-076990870",,"99999","99999","00030","26D0","50000",3,41,0,0,0,0,0
"G11000100084101006","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","008410","1","1006","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20002","11040","0","Block 1006","S","+38903049","-076991956",,"99999","99999","00030","26D0","50000",6,124,0,1,0,0,0
"G11000100084101007","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","008410","1","1007","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20002","8674","0","Block 1007","S","+38903461","-076993133",,"99999","99999","00030","26D0","50000",0,43,0,0,0,0,0
"G11000100084101008","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","008410","1","1008","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20002","8536","0","Block 1008","S","+38902778","-076994399",,"99999","99999","00030","26D0","50000",0,62,1,0,0,0,0
"G11000100084101009","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","008410","1","1009","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20002","6036","0","Block 1009","S","+38902711","-076993239",,"99999","99999","00030","26D0","50000",0,61,0,0,0,0,0
"G11000100084101010","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","008410","1","1010","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20002","14355","0","Block 1010","S","+38901799","-076993240",,"99999","99999","00030","26C0","50000",7,107,0,0,0,1,7
"G11000100084101011","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","008410","1","1011","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20002","13846","0","Block 1011","S","+38901811","-076992164",,"99999","99999","00030","26C0","50000",7,72,0,0,0,3,4
"G11000100084101012","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","008410","1","1012","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20002","18200","0","Block 1012","S","+38901811","-076990971",,"99999","99999","00030","26J0","50000",7,99,0,3,0,8,1
"G11000100084101013","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","008410","1","1013","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20002","13015","0","Block 1013","S","+38900611","-076990972",,"99999","99999","00030","26J0","50000",7,94,1,0,0,0,0
"G11000100084101014","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","008410","1","1014","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20002","11194","0","Block 1014","S","+38900823","-076989343",,"99999","99999","00030","26J0","50000",1,99,0,0,0,0,0
"G11000100084101015","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","008410","1","1015","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20002","7288","0","Block 1015","S","+38900311","-076989343",,"99999","99999","00030","26J0","50000",1,44,0,0,0,2,0
"G11000100084101016","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","008410","1","1016","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20002","10111","0","Block 1016","S","+38900611","-076992171",,"99999","99999","00030","26C0","50000",3,91,0,0,0,0,6
"G11000100084101017","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","008410","1","1017","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20002","10574","0","Block 1017","S","+38900605","-076993240",,"99999","99999","00030","26C0","50000",0,48,0,0,0,0,1
"G11000100084101018","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","008410","1","1018","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20002","11756","0","Block 1018","S","+38900611","-076994393",,"99999","99999","00030","26C0","50000",6,68,0,0,0,2,7
"G11000100084101019","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","008410","1","1019","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20002","14927","0","Block 1019","S","+38901761","-076994395",,"99999","99999","00030","26C0","50000",5,59,1,0,0,4,5
"G11000100085001000","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","008500","1","1000","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20002","2458","0","Block 1000","S","+38903911","-076993448",,"99999","99999","00030","26D0","50000",0,0,0,0,0,0,0
"G11000100085001001","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","008500","1","1001","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20002","9388","0","Block 1001","S","+38904161","-076994397",,"99999","99999","00030","26D0","50000",1,83,0,5,0,0,2
"G11000100085001002","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","008500","1","1002","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20002","16081","0","Block 1002","S","+38904411","-076995647",,"99999","99999","00030","26D0","50000",13,134,0,9,0,2,0
"G11000100085001003","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","008500","1","1003","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20002","12711","0","Block 1003","S","+38905111","-076997359",,"99999","99999","00030","26D0","50000",6,155,0,0,0,0,1
"G11000100085001004","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","008500","1","1004","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20002","7318","0","Block 1004","S","+38905544","-076997705",,"99999","99999","00030","26D0","50000",5,34,0,0,0,0,0
"G11000100085001005","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","008500","1","1005","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20002","13770","0","Block 1005","S","+38904461","-076997397",,"99999","99999","00030","26D0","50000",10,178,0,0,0,6,0
"G11000100085001006","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","008500","1","1006","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20002","11796","0","Block 1006","S","+38903911","-076997378",,"99999","99999","00030","26D0","50000",8,169,1,1,0,8,2
"G11000100085001007","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","008500","1","1007","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20002","5877","0","Block 1007","S","+38903558","-076994395",,"99999","99999","00030","26D0","50000",1,56,0,2,0,0,0
"G11000100085001008","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","008500","1","1008","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20002","144","0","Block 1008","S","+38903594","-076993672",,"99999","99999","00030","26D0","50000",5,27,0,0,0,2,0
"G11000100085002000","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","008500","2","2000","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20002","13896","0","Block 2000","S","+38903048","-076995606",,"99999","99999","00030","26D0","50000",4,123,0,0,0,0,0
"G11000100085002001","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","008500","2","2001","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20002","26900","0","Block 2001","S","+38903007","-076997357",,"99999","99999","00030","26D0","50000",2,96,1,0,0,0,0
"G11000100085002002","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","008500","2","2002","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20002","27738","0","Block 2002","S","+38901761","-076997380",,"99999","99999","00030","26C0","50000",4,204,0,2,0,0,2
"G11000100085002003","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","008500","2","2003","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20002","15543","0","Block 2003","S","+38901761","-076995629",,"99999","99999","00030","26C0","50000",13,123,0,0,0,1,0
"G11000100085002004","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","008500","2","2004","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20002","972","0","Block 2004","S","+38902453","-076995215",,"99999","99999","00030","26D0","50000",0,0,0,0,0,0,0
"G11000100085002005","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","008500","2","2005","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20002","12612","0","Block 2005","S","+38900617","-076995642",,"99999","99999","00030","26C0","50000",0,48,1,0,0,0,0
"G11000100085002006","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","008500","2","2006","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20002","21186","0","Block 2006","S","+38900611","-076997397",,"99999","99999","00030","26C0","50000",1,69,0,0,0,0,0
"G11000100085003000","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","008500","3","3000","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20002","10062","0","Block 3000","S","+38906011","-076999047",,"99999","99999","00030","26D0","50000",5,71,0,1,0,8,3
"G11000100085003001","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","008500","3","3001","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20002","12036","0","Block 3001","S","+38906211","-077000097",,"99999","99999","00030","26D0","50000",0,51,0,0,0,0,0
"G11000100085003002","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","008500","3","3002","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20002","20992","0","Block 3002","S","+38906311","-077001322",,"99999","99999","00030","15H0","50000",0,0,0,0,0,0,0
"G11000100085003003","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","008500","3","3003","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"6","P","200","20002","16947","0","Block 3003","S","+38905894","-077002643",,"99999","99999","00030","15H0","50000",0,0,0,0,0,0,0
