blk1990gj,blk1990ge,blk2010gj,blk2010ge,parea,weight
G1100010000720505,11001000720505,G11000100007021006,110010007021006,1,1
G1100010000720506,11001000720506,G11000100007021005,110010007021005,1,1
G1100010000720507,11001000720507,G11000100007021007,110010007021007,1,1
G1100010000801101,11001000801101,G11000100008011000,110010008011000,0.6023140437,0.725786188
G1100010000801101,11001000801101,G11000100008011001,110010008011001,0.0446875807,0.0924314001
G1100010000801101,11001000801101,G11000100008013000,110010008013000,0.1618601255,0.0509541609
G1100010000801101,11001000801101,G11000100008013001,110010008013001,0.1911382501,0.130828251
G1100010000801102,11001000801102,G11000100008013007,110010008013007,1,1
G1100010000801103,11001000801103,G11000100008013012,110010008013012,1,1
G1100010000801104,11001000801104,G11000100008013013,110010008013013,1,1
G1100010000801105,11001000801105,G11000100008013019,110010008013019,0.4844533911,0.3333333333
G1100010000801105,11001000801105,G11000100008013020,110010008013020,0.5155466089,0.6666666667
G1100010000801106,11001000801106,G11000100008013021,110010008013021,1,1
G1100010000801107,11001000801107,G11000100008013022,110010008013022,0.8999341141,1
G1100010000801107,11001000801107,G11000100008013024,110010008013024,0.1000658859,0
G1100010000801108,11001000801108,G11000100008013023,110010008013023,1,1
G1100010000801109,11001000801109,G11000100008013035,110010008013035,1,1
G1100010000801110,11001000801110,G11000100008013027,110010008013027,1,1
G1100010000801201,11001000801201,G11000100008013025,110010008013025,0.0337327235,0
G1100010000801201,11001000801201,G11000100008013026,110010008013026,0.1963924117,0.3005929012
G1100010000801201,11001000801201,G11000100008013033,110010008013033,0.7680841107,0.6801926181
G1100010000801201,11001000801201,G11000100008013034,110010008013034,0.0017907541,0.0192144807
G1100010000801202,11001000801202,G11000100007021005,110010007021005,1,1
G1100010000801401,11001000801401,G11000100008014000,110010008014000,0.9863715489,0.9929660023
G1100010000801401,11001000801401,G11000100008014001,110010008014001,0.0136284511,0.0070339977
G1100010000801402,11001000801402,G11000100008014005,110010008014005,1,1
G1100010000801403,11001000801403,G11000100008014004,110010008014004,1,1
G1100010000801404,11001000801404,G11000100008014004,110010008014004,1,1
G1100010000801405,11001000801405,G11000100008014007,110010008014007,1,1
G1100010000801406,11001000801406,G11000100008014004,110010008014004,0.0187051018,0.0402298851
G1100010000801406,11001000801406,G11000100008014011,110010008014011,0.9812948982,0.9597701149
G1100010000801406,11001000801406,G11000100008014012,110010008014012,0,0
G1100010000801407,11001000801407,G11000100008014002,110010008014002,1,1
G1100010000801408,11001000801408,G11000100008014006,110010008014006,1,1
G1100010000801409,11001000801409,G11000100008014014,110010008014014,1,1
G1100010000801410,11001000801410,G11000100008014003,110010008014003,1,1
G1100010000801416,11001000801416,G11000100008014008,110010008014008,1,1
G1100010000801416,11001000801416,G11000100008014009,110010008014009,0,0
G1100010000801416,11001000801416,G11000100008014010,110010008014010,0,0
G1100010000801499,11001000801499,G11000100008014011,110010008014011,1,0
G1100010000801499,11001000801499,G11000100008014012,110010008014012,0,1
G1100010000801501,11001000801501,G11000100008012014,110010008012014,1,1
G1100010000801502,11001000801502,G11000100008012015,110010008012015,1,1
G1100010000801503,11001000801503,G11000100008012011,110010008012011,1,1
G1100010000801504,11001000801504,G11000100008012010,110010008012010,1,1
G1100010000801505,11001000801505,G11000100008012000,110010008012000,0.4372985886,0.4482488139
G1100010000801505,11001000801505,G11000100008012001,110010008012001,0.0726095835,0.0446919162
G1100010000801505,11001000801505,G11000100008012002,110010008012002,0.1652497965,0.1668103072
G1100010000801505,11001000801505,G11000100008012006,110010008012006,0.0886345313,0.0497925311
G1100010000801505,11001000801505,G11000100008012007,110010008012007,0.2362075001,0.2904564315
G1100010000801506,11001000801506,G11000100008012013,110010008012013,1,1
G1100010000801507,11001000801507,G11000100008012004,110010008012004,0.448768853,0.2142857143
G1100010000801507,11001000801507,G11000100008012005,110010008012005,0.551231147,0.7857142857
G1100010000801508,11001000801508,G11000100008012003,110010008012003,1,1
G1100010000801520,11001000801520,G11000100008012008,110010008012008,0.9530175967,0.7671042123
G1100010000801520,11001000801520,G11000100008012009,110010008012009,0.0265870116,0.1250281832
G1100010000801520,11001000801520,G11000100008012012,110010008012012,0.0203953917,0.1078676045
G1100010000801521,11001000801521,G11000100008012008,110010008012008,1,1
G1100010000801601,11001000801601,G11000100008013030,110010008013030,1,1
G1100010000801602,11001000801602,G11000100008013029,110010008013029,1,1
G1100010000801603,11001000801603,G11000100008013028,110010008013028,1,1
G1100010000801604,11001000801604,G11000100008013018,110010008013018,1,1
G1100010000801605,11001000801605,G11000100008013017,110010008013017,1,1
G1100010000801606,11001000801606,G11000100008013016,110010008013016,1,1
G1100010000801607,11001000801607,G11000100008013015,110010008013015,1,1
G1100010000801608,11001000801608,G11000100008013014,110010008013014,1,1
G1100010000801609,11001000801609,G11000100008013011,110010008013011,1,1
G1100010000801610,11001000801610,G11000100008013002,110010008013002,0.9574467583,0.9574467583
G1100010000801610,11001000801610,G11000100008013003,110010008013003,0.0425532417,0.0425532417
G1100010000801611,11001000801611,G11000100008013004,110010008013004,1,1
G1100010000801612,11001000801612,G11000100008013008,110010008013008,1,1
G1100010000801613,11001000801613,G11000100008013005,110010008013005,0.9142851477,1
G1100010000801613,11001000801613,G11000100008013006,110010008013006,0.0857148523,0
G1100010000801614,11001000801614,G11000100008013009,110010008013009,1,1
G1100010000801615,11001000801615,G11000100008013010,110010008013010,1,1
G1100010000801616,11001000801616,G11000100008013031,110010008013031,1,1
G1100010000801617,11001000801617,G11000100008013032,110010008013032,1,1
G1100010000802201,11001000802201,G11000100008022000,110010008022000,0.0160894821,0
G1100010000802201,11001000802201,G11000100008022001,110010008022001,0.8498702262,0.6721311475
G1100010000802201,11001000802201,G11000100008022003,110010008022003,0.0194067482,0.0327868852
G1100010000802201,11001000802201,G11000100008022005,110010008022005,0.0305994315,0.1639344262
G1100010000802201,11001000802201,G11000100008022006,110010008022006,0.0364207144,0.131147541
G1100010000802201,11001000802201,G11000100008022007,110010008022007,0.0117587443,0
G1100010000802201,11001000802201,G11000100008022012,110010008022012,0.0358546533,0
G1100010000802202,11001000802202,G11000100008022008,110010008022008,1,1
G1100010000802203,11001000802203,G11000100008022011,110010008022011,1,1
G1100010000802204,11001000802204,G11000100008022004,110010008022004,1,1
G1100010000802205,11001000802205,G11000100008022002,110010008022002,1,1
G1100010000802206,11001000802206,G11000100008022009,110010008022009,1,1
G1100010000802207,11001000802207,G11000100008022015,110010008022015,1,1
G1100010000802208,11001000802208,G11000100008022014,110010008022014,1,1
G1100010000802209,11001000802209,G11000100008022016,110010008022016,1,1
G1100010000802210,11001000802210,G11000100008022013,110010008022013,0.6147243141,0.6220095694
G1100010000802210,11001000802210,G11000100008022019,110010008022019,0.3852756859,0.3779904306
G1100010000802211,11001000802211,G11000100008022018,110010008022018,1,1
G1100010000802214,11001000802214,G11000100008022017,110010008022017,1,1
G1100010000802215,11001000802215,G11000100008022021,110010008022021,1,1
G1100010000802220,11001000802220,G11000100008022010,110010008022010,0.6402513797,0.7452830189
G1100010000802220,11001000802220,G11000100008022020,110010008022020,0.3539955354,0.2547169811
G1100010000802220,11001000802220,G11000100008022022,110010008022022,0.0057530849,0
G1100010000802301,11001000802301,G11000100008021000,110010008021000,1,1
G1100010000802302,11001000802302,G11000100008021011,110010008021011,1,1
G1100010000802303,11001000802303,G11000100008021009,110010008021009,1,1
G1100010000802304,11001000802304,G11000100008021008,110010008021008,1,1
G1100010000802305,11001000802305,G11000100008021007,110010008021007,1,1
G1100010000802306,11001000802306,G11000100008021010,110010008021010,1,1
G1100010000802307,11001000802307,G11000100008021001,110010008021001,1,1
G1100010000802308,11001000802308,G11000100008021002,110010008021002,0.5613328518,0.0581913029
G1100010000802308,11001000802308,G11000100008021013,110010008021013,0.4386671482,0.9418086971
G1100010000802309,11001000802309,G11000100008021014,110010008021014,0.1137381768,0.1137381768
G1100010000802309,11001000802309,G11000100008021015,110010008021015,0,0
G1100010000802309,11001000802309,G11000100008021016,110010008021016,0.8848041645,0.8848041645
G1100010000802309,11001000802309,G11000100008021017,110010008021017,0.0014576587,0.0014576587
G1100010000802309,11001000802309,G11000100008021018,110010008021018,0,0
G1100010000802310,11001000802310,G11000100008021004,110010008021004,1,1
G1100010000802311,11001000802311,G11000100008021002,110010008021002,1,1
G1100010000802312,11001000802312,G11000100008021003,110010008021003,1,1
G1100010000802320,11001000802320,G11000100008021006,110010008021006,1,1
G1100010000802321,11001000802321,G11000100008021012,110010008021012,1,1
G1100010000802399,11001000802399,G11000100008021002,110010008021002,0.4241050165,0.4241050165
G1100010000802399,11001000802399,G11000100008021005,110010008021005,0.5758949835,0.5758949835
G1100010000901101,11001000901101,G11000100009013000,110010009013000,1,1
G1100010000901102,11001000901102,G11000100009013003,110010009013003,1,1
G1100010000901103,11001000901103,G11000100009013001,110010009013001,0.7047231842,0.6821705426
G1100010000901103,11001000901103,G11000100009013002,110010009013002,0.2952768158,0.3178294574
G1100010000901104,11001000901104,G11000100009013004,110010009013004,0.8807778935,0.9615384615
G1100010000901104,11001000901104,G11000100009013009,110010009013009,0.1192221065,0.0384615385
G1100010000901105,11001000901105,G11000100009013005,110010009013005,1,1
G1100010000901106,11001000901106,G11000100009013008,110010009013008,0.8715832535,1
G1100010000901106,11001000901106,G11000100009013010,110010009013010,0.1284167465,0
G1100010000901107,11001000901107,G11000100009013014,110010009013014,1,1
G1100010000901109,11001000901109,G11000100009013007,110010009013007,1,1
G1100010000901110,11001000901110,G11000100009013006,110010009013006,1,1
G1100010000901111,11001000901111,G11000100009013016,110010009013016,1,1
G1100010000901112,11001000901112,G11000100009013015,110010009013015,1,1
G1100010000901114,11001000901114,G11000100009013013,110010009013013,1,1
G1100010000901115,11001000901115,G11000100009013018,110010009013018,1,1
G1100010000901116,11001000901116,G11000100009013017,110010009013017,1,1
G1100010000901201,11001000901201,G11000100009013019,110010009013019,1,1
G1100010000901202,11001000901202,G11000100009013012,110010009013012,1,1
G1100010000901203,11001000901203,G11000100009013011,110010009013011,1,1
G1100010000901204,11001000901204,G11000100009013020,110010009013020,0.3550559331,0.3550559331
G1100010000901204,11001000901204,G11000100009013021,110010009013021,0.281306753,0.281306753
G1100010000901204,11001000901204,G11000100009013022,110010009013022,0.0707214224,0.0707214224
G1100010000901204,11001000901204,G11000100009013023,110010009013023,0.1660933407,0.1660933407
G1100010000901204,11001000901204,G11000100009013025,110010009013025,0.1268225508,0.1268225508
G1100010000901205,11001000901205,G11000100009013024,110010009013024,1,1
G1100010000901206,11001000901206,G11000100009013026,110010009013026,1,1
G1100010000901207,11001000901207,G11000100009013030,110010009013030,1,1
G1100010000901208,11001000901208,G11000100009013027,110010009013027,1,1
G1100010000901209,11001000901209,G11000100009013028,110010009013028,0.0195668603,0.2654867257
G1100010000901209,11001000901209,G11000100009013029,110010009013029,0.9804331397,0.7345132743
G1100010000901601,11001000901601,G11000100009011016,110010009011016,0.6408482581,0.6341463415
G1100010000901601,11001000901601,G11000100009011017,110010009011017,0.3591517419,0.3658536585
G1100010000901602,11001000901602,G11000100009011000,110010009011000,1,1
G1100010000901603,11001000901603,G11000100009011013,110010009011013,1,1
G1100010000901604,11001000901604,G11000100009011008,110010009011008,1,1
G1100010000901605,11001000901605,G11000100009011011,110010009011011,1,1
G1100010000901606,11001000901606,G11000100009011009,110010009011009,1,1
G1100010000901607,11001000901607,G11000100009011015,110010009011015,1,1
G1100010000901608,11001000901608,G11000100009011014,110010009011014,1,1
G1100010000901609,11001000901609,G11000100009011007,110010009011007,1,1
G1100010000901610,11001000901610,G11000100009011012,110010009011012,1,1
G1100010000901612,11001000901612,G11000100009011001,110010009011001,0.4551853005,0.4491525424
G1100010000901612,11001000901612,G11000100009011006,110010009011006,0.5448146995,0.5508474576
G1100010000901613,11001000901613,G11000100009011010,110010009011010,1,1
G1100010000901614,11001000901614,G11000100009011004,110010009011004,1,1
G1100010000901615,11001000901615,G11000100009011005,110010009011005,1,1
G1100010000901616,11001000901616,G11000100009011002,110010009011002,1,1
G1100010000901617,11001000901617,G11000100009011003,110010009011003,1,1
G1100010000901701,11001000901701,G11000100009012000,110010009012000,0.4686619718,0.4686619718
