GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSA,ANRCA,CBSAA,CSAA,METDIVA,CNECTA,NECTADIV,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEO_ID,BTTRA,BTBGA,TL_GEO_ID,NAME_E,ASVKE001,ASVKE002,ASVKE003,ASVKE004,ASVKE005,ASVKE006,ASVKE007,ASVKE008,ASVKE009,ASVKE010,ASVKE011,ASVKE012,ASVKE013,ASVKE014,ASVKE015,ASVKE016,ASVKE017,ASVKE018,ASVKE019,ASVKE020,ASVKE021,ASVKE022,ASVKE023,ASVKE024,ASVKE025,ASVKE026,ASVKE027,ASVKE028,ASVKE029,ASVKE030,ASVKE031,ASVKE032,ASVKE033,ASVKE034,ASVKE035,ASVKE036,ASVKE037,ASVKE038,ASVKE039,ASVKE040,ASVKE041,ASVKE042,ASVKE043,ASVKE044,ASVKE045,ASVKE046,ASVKE047,ASVKE048,ASVKE049,ASVKE050,ASVKE051,ASVKE052,ASVKE053,ASVKE054,ASVKE055,ASVKE056,ASVKE057,ASVKE058,ASVKE059,ASVKE060,ASVKE061,ASVKE062,ASVKE063,ASVKE064,NAME_M,ASVKM001,ASVKM002,ASVKM003,ASVKM004,ASVKM005,ASVKM006,ASVKM007,ASVKM008,ASVKM009,ASVKM010,ASVKM011,ASVKM012,ASVKM013,ASVKM014,ASVKM015,ASVKM016,ASVKM017,ASVKM018,ASVKM019,ASVKM020,ASVKM021,ASVKM022,ASVKM023,ASVKM024,ASVKM025,ASVKM026,ASVKM027,ASVKM028,ASVKM029,ASVKM030,ASVKM031,ASVKM032,ASVKM033,ASVKM034,ASVKM035,ASVKM036,ASVKM037,ASVKM038,ASVKM039,ASVKM040,ASVKM041,ASVKM042,ASVKM043,ASVKM044,ASVKM045,ASVKM046,ASVKM047,ASVKM048,ASVKM049,ASVKM050,ASVKM051,ASVKM052,ASVKM053,ASVKM054,ASVKM055,ASVKM056,ASVKM057,ASVKM058,ASVKM059,ASVKM060,ASVKM061,ASVKM062,ASVKM063,ASVKM064
"G11000100095092","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"009509","2",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010095092",,,"110010095092","Block Group 2, Census Tract 95.09, District of Columbia, District of Columbia",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,"Block Group 2, Census Tract 95.09, District of Columbia, District of Columbia",21,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,21,21,14,14,14,14,14,14,14
"G11000100095093","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"009509","3",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010095093",,,"110010095093","Block Group 3, Census Tract 95.09, District of Columbia, District of Columbia",65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,50,6,9,0,0,0,0,0,"Block Group 3, Census Tract 95.09, District of Columbia, District of Columbia",57,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,57,51,15,16,14,14,14,14,14
"G11000100095101","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"009510","1",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010095101",,,"110010095101","Block Group 1, Census Tract 95.10, District of Columbia, District of Columbia",568,16,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,16,0,73,0,0,0,0,0,0,73,0,98,0,0,0,0,10,12,76,0,238,0,0,0,211,27,0,0,0,55,30,0,25,0,0,0,0,0,72,57,15,0,0,0,0,0,0,"Block Group 1, Census Tract 95.10, District of Columbia, District of Columbia",159,25,14,14,14,14,14,14,25,14,25,14,14,14,14,14,14,25,14,92,14,14,14,14,14,14,92,14,103,14,14,14,14,15,19,105,14,159,14,14,14,156,42,14,14,14,53,32,14,41,14,14,14,14,14,66,64,23,14,14,14,14,14,14
"G11000100095102","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"009510","2",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010095102",,,"110010095102","Block Group 2, Census Tract 95.10, District of Columbia, District of Columbia",323,90,0,26,0,0,0,0,64,0,27,0,0,0,0,0,0,27,0,6,0,0,0,0,6,0,0,0,15,0,0,0,0,0,15,0,0,137,0,65,13,19,40,0,0,0,12,12,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,0,"Block Group 2, Census Tract 95.10, District of Columbia, District of Columbia",151,72,14,42,14,14,14,14,62,14,29,14,14,14,14,14,14,29,14,16,14,14,14,14,16,14,14,14,24,14,14,14,14,14,24,14,14,127,14,94,21,40,53,14,14,14,19,19,14,14,14,14,14,14,14,47,47,14,14,14,14,14,14,14
"G11000100095103","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"009510","3",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010095103",,,"110010095103","Block Group 3, Census Tract 95.10, District of Columbia, District of Columbia",554,118,0,0,0,0,0,0,32,86,0,0,0,0,0,0,0,0,0,121,0,0,9,0,0,0,112,0,0,0,0,0,0,0,0,0,0,132,0,67,5,10,50,0,0,0,42,0,26,0,0,0,16,0,0,141,108,33,0,0,0,0,0,0,"Block Group 3, Census Tract 95.10, District of Columbia, District of Columbia",179,109,14,14,14,14,14,14,50,97,14,14,14,14,14,14,14,14,14,100,14,14,14,14,14,14,100,14,14,14,14,14,14,14,14,14,14,93,14,60,8,19,69,14,14,14,36,14,28,14,14,14,25,14,14,79,72,47,14,14,14,14,14,14
"G11000100095111","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"009511","1",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010095111",,,"110010095111","Block Group 1, Census Tract 95.11, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Block Group 1, Census Tract 95.11, District of Columbia, District of Columbia",14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
"G11000100096011","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"009601","1",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010096011",,,"110010096011","Block Group 1, Census Tract 96.01, District of Columbia, District of Columbia",564,115,0,0,0,67,0,0,48,0,72,17,0,11,0,0,22,22,0,47,4,0,0,0,0,43,0,0,130,18,11,58,43,0,0,0,0,134,7,3,11,85,28,0,0,0,22,22,0,0,0,0,0,0,0,44,40,0,0,4,0,0,0,0,"Block Group 1, Census Tract 96.01, District of Columbia, District of Columbia",159,128,14,14,14,119,14,14,48,14,50,27,14,18,14,14,32,24,14,52,7,14,14,14,14,53,14,14,105,33,15,84,63,14,14,14,14,119,11,6,19,94,46,14,14,14,27,27,14,14,14,14,14,14,14,60,60,14,14,6,14,14,14,14
"G11000100096021","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"009602","1",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010096021",,,"110010096021","Block Group 1, Census Tract 96.02, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Block Group 1, Census Tract 96.02, District of Columbia, District of Columbia",14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
"G11000100096022","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"009602","2",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010096022",,,"110010096022","Block Group 2, Census Tract 96.02, District of Columbia, District of Columbia",1634,224,0,0,7,0,0,0,215,2,563,27,22,49,0,0,82,383,0,258,36,0,0,18,0,55,149,0,263,43,0,0,0,89,90,41,0,115,0,42,0,0,0,73,0,0,25,18,6,1,0,0,0,0,0,186,115,71,0,0,0,0,0,0,"Block Group 2, Census Tract 96.02, District of Columbia, District of Columbia",255,159,14,14,11,14,14,14,157,4,196,34,36,66,14,14,103,185,14,168,48,14,14,31,14,86,124,14,145,57,14,14,14,98,102,63,14,103,14,70,14,14,14,74,14,14,32,28,14,2,14,14,14,14,14,112,90,92,14,14,14,14,14,14
"G11000100096023","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"009602","3",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010096023",,,"110010096023","Block Group 3, Census Tract 96.02, District of Columbia, District of Columbia",254,23,0,0,0,0,0,0,16,7,11,11,0,0,0,0,0,0,0,53,0,40,0,0,13,0,0,0,43,0,25,0,0,11,0,7,0,47,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,77,16,0,61,0,0,0,0,0,"Block Group 3, Census Tract 96.02, District of Columbia, District of Columbia",127,29,14,14,14,14,14,14,27,11,17,17,14,14,14,14,14,14,14,61,14,60,14,14,20,14,14,14,43,14,37,14,14,19,14,12,14,57,14,14,14,57,14,14,14,14,14,14,14,14,14,14,14,14,14,91,26,14,88,14,14,14,14,14
"G11000100096031","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"009603","1",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010096031",,,"110010096031","Block Group 1, Census Tract 96.03, District of Columbia, District of Columbia",421,69,0,0,0,43,0,0,13,13,49,0,0,0,0,0,0,49,0,50,0,0,0,0,0,0,50,0,33,0,0,0,12,6,15,0,0,104,0,0,45,59,0,0,0,0,70,23,33,14,0,0,0,0,0,46,46,0,0,0,0,0,0,0,"Block Group 1, Census Tract 96.03, District of Columbia, District of Columbia",158,76,14,14,14,71,14,14,20,21,72,14,14,14,14,14,14,72,14,61,14,14,14,14,14,14,61,14,39,14,14,14,20,11,24,14,14,95,14,14,57,76,14,14,14,14,68,34,53,24,14,14,14,14,14,43,43,14,14,14,14,14,14,14
"G11000100096032","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"009603","2",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010096032",,,"110010096032","Block Group 2, Census Tract 96.03, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Block Group 2, Census Tract 96.03, District of Columbia, District of Columbia",14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
"G11000100096033","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"009603","3",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010096033",,,"110010096033","Block Group 3, Census Tract 96.03, District of Columbia, District of Columbia",882,268,0,0,0,0,0,0,250,18,176,0,0,62,45,18,0,51,0,123,36,32,0,0,0,0,55,0,131,0,0,44,12,43,17,15,0,166,0,47,16,65,0,34,0,4,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,"Block Group 3, Census Tract 96.03, District of Columbia, District of Columbia",213,155,14,14,14,14,14,14,154,28,112,14,14,104,74,28,14,66,14,100,56,55,14,14,14,14,70,14,105,14,14,69,20,72,28,23,14,123,14,76,26,78,14,51,14,8,14,14,14,14,14,14,14,14,14,29,29,14,14,14,14,14,14,14
"G11000100096041","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"009604","1",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010096041",,,"110010096041","Block Group 1, Census Tract 96.04, District of Columbia, District of Columbia",213,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,29,0,25,0,0,21,0,0,0,4,0,32,0,0,18,0,0,0,0,14,50,23,0,0,27,0,0,0,0,72,13,50,0,0,0,0,0,9,"Block Group 1, Census Tract 96.04, District of Columbia, District of Columbia",81,9,14,14,14,14,14,14,9,14,14,14,14,14,14,14,14,14,14,41,14,14,14,14,14,14,41,14,27,14,14,30,14,14,14,7,14,34,14,14,26,14,14,14,14,23,44,20,14,14,41,14,14,14,14,40,19,38,14,14,14,14,14,14
"G11000100096042","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"009604","2",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010096042",,,"110010096042","Block Group 2, Census Tract 96.04, District of Columbia, District of Columbia",66,20,0,0,15,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,4,27,27,0,0,0,0,0,0,0,"Block Group 2, Census Tract 96.04, District of Columbia, District of Columbia",37,24,14,14,25,14,14,14,14,8,14,14,14,14,14,14,14,14,14,8,14,14,14,14,14,8,14,14,14,14,14,14,14,14,14,14,14,16,14,14,14,14,14,14,16,14,7,14,14,14,14,14,14,14,7,27,27,14,14,14,14,14,14,14
"G11000100097001","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"009700","1",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010097001",,,"110010097001","Block Group 1, Census Tract 97, District of Columbia, District of Columbia",292,29,0,0,0,0,0,0,29,0,65,11,0,45,0,0,0,9,0,90,0,0,90,0,0,0,0,0,53,0,0,0,0,0,53,0,0,38,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,"Block Group 1, Census Tract 97, District of Columbia, District of Columbia",200,32,14,14,14,14,14,14,32,14,74,18,14,78,14,14,14,16,14,128,14,14,128,14,14,14,14,14,88,14,14,14,14,14,88,14,14,57,14,57,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,27,27,14,14,14,14,14,14,14
